otu	cat_var	comparison	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.<50	rab.win.>50	diff.btw	diff.win	effect	effect.low	effect.high	overlap
Bifidobacterium_adolescentis	CD4diff_48	<50->50	0.8481260312479667	0.9492520583351367	0.6224993862365023	0.8695594260473388	1.941665178398484	1.8860073947531024	1.9560129881589265	-0.8730344507519563	17.39650267862104	-0.05713512744704298	-5.91106933917319	7.193254624112243	0.44543432126795635
Bifidobacterium_animalis	CD4diff_48	<50->50	0.4904697545946472	0.8024716978320623	0.5732793022711371	0.8272409149949151	-2.6559642110101844	-2.932401382831687	-2.646782314653983	0.4563269970366033	6.013795963520479	0.057271202239116234	-2.983118470073661	6.537611492001297	0.45758930345101134
Bifidobacterium_bifidum	CD4diff_48	<50->50	0.620317753948167	0.8578591307469631	0.458193821974235	0.7629206809905831	-2.536149114067616	-1.406753941014486	-2.5656144666294676	-1.1670624563375025	9.670612346194016	-0.11244421580819669	-6.187491130430285	4.704858692304828	0.41425393406783023
Bifidobacterium_breve	CD4diff_48	<50->50	0.5867590917044831	0.8412871853732145	0.5532076338891058	0.8180588674105604	-2.887993709447578	-2.897279284094445	-2.887569269668937	-0.09930352054437641	5.213003224988398	-0.00978981053885142	-4.368591720227346	5.550985572982581	0.4910714322797935
Bifidobacterium_catenulatum	CD4diff_48	<50->50	0.10293981080798616	0.6090269794979829	0.044545316105911066	0.330807396474961	-2.314911477052446	1.9326264982388714	-2.403394964954126	-4.783743002856481	12.651593793709605	-0.4987392431062145	-8.11540572169249	2.7558780630562243	0.24776799761968302
Bifidobacterium_dentium	CD4diff_48	<50->50	0.5225355134355976	0.8107683117172472	0.4184883432980663	0.7237902354969337	-2.6069016144624726	-1.2344104767306394	-2.6338258258920497	-1.402860839015311	7.265484883870192	-0.17205305830168643	-4.563938714213132	3.460960310004574	0.4075724226308259
Bifidobacterium_longum	CD4diff_48	<50->50	0.569812263542898	0.8442152174328881	0.5731244014200964	0.8459153576351276	10.217251626809304	1.7374077347202803	10.303978576676911	1.4653943085185936	14.925314809953164	0.11333035116373877	-5.598790868627036	6.222679354455179	0.4276169570638531
Bifidobacterium_pseudocatenulatum	CD4diff_48	<50->50	0.16984541063153935	0.650455023962695	0.11892222748646204	0.46934523848850107	-2.0592433455602954	1.8249838342221736	-2.143939400189428	-4.098857371146888	11.989725209745682	-0.40326565921595403	-7.49748049303211	2.9929526618721303	0.2717150412630113
Gardnerella_vaginalis	CD4diff_48	<50->50	0.5570884788772384	0.8216401354636347	0.542933392636834	0.8098024640030392	-2.9441365044434527	-2.832806548851117	-2.9459305082004317	-0.15357253694294037	5.442074583666004	-0.02102054605298217	-4.601332545748386	3.829552519949842	0.4888392903505736
Parascardovia_denticolens	CD4diff_48	<50->50	0.5444593175315238	0.8220370119797707	0.5346059910803096	0.8128362945162753	-2.9455371480704073	-3.1705545439320577	-2.9404671035100574	0.19219945788840498	5.2763805991171004	0.03578825441841421	-3.4429100441201808	4.4405676245152	0.47991072264036133
Scardovia_wiggsiae	CD4diff_48	<50->50	0.21458777966500045	0.6801697885906479	0.367344429220515	0.7051911263581547	-2.6225860180059435	-1.4859720958883234	-2.6416535927434825	-3.3687329323820574	14.576075557522515	-0.3172629788031735	-15.236910061915516	5.0088993505660255	0.37500005536057074
Corynebacterium_durum	CD4diff_48	<50->50	0.4346436420311202	0.7657889614582223	0.3885344575536787	0.7094281349497594	-2.8750292295365316	-1.9019208610887421	-2.8996696283398258	-1.2238904322702577	5.441857264705755	-0.2334685425865183	-4.6784131666967514	3.40538746205634	0.4097995931049217
Rothia_dentocariosa	CD4diff_48	<50->50	0.5231510152976434	0.8113558377325071	0.4261992664575057	0.7350982145001692	-2.6193102951021334	-1.4546744053459033	-2.64449299877087	-1.2041361315095749	7.626483973479563	-0.12002169686877444	-5.587559268225531	3.5432623243489125	0.4129464658463773
Rothia_mucilaginosa	CD4diff_48	<50->50	0.5818340064451264	0.841871516904907	0.6084590542044593	0.8522143004929927	-1.9208954147524793	-1.6465941156584059	-1.9291751882602632	0.3300096585131218	9.544088342214925	0.03645555245284399	-3.6974191406127215	4.320734468278252	0.47544643879082404
Propionibacterium_acidifaciens	CD4diff_48	<50->50	0.524996486672301	0.8142962527385812	0.435473317700759	0.7499825743858394	-2.654179547707086	-1.6441999809288514	-2.6767483793584006	-1.1568830673025499	6.346436779023756	-0.17309223426420078	-4.27754834950688	3.908337996924703	0.41964289139212063
Propionibacterium_freudenreichii	CD4diff_48	<50->50	0.5858762717486714	0.8415649165659684	0.5491769033915546	0.8169846503544657	-2.9206045453339637	-3.012016302901385	-2.9178521907992003	-0.34459558184644123	4.985638999249565	-0.04462173652172587	-4.621880576011391	4.516472935839444	0.47884187958560376
Pseudopropionibacterium_propionicum	CD4diff_48	<50->50	0.5655911674034968	0.8302122713149248	0.5017438970007819	0.7867657175947663	-2.9736839691168857	-3.045278062968702	-2.9709542579166808	-0.3116879302319795	5.535316798810307	-0.050260563295068283	-4.3903550445480395	3.9228530761762563	0.47544643879082404
Atopobium_deltae	CD4diff_48	<50->50	0.5451068763544114	0.8252400754507913	0.5502860310785754	0.821764840203808	-2.6889247281929993	-3.0587054605379187	-2.6821329685936277	0.3822285158501142	6.050553782470487	0.05485637514589224	-3.502882371397189	4.693460160379714	0.46651787110741055
Atopobium_parvulum	CD4diff_48	<50->50	0.5789374750551126	0.8397818507522824	0.566284460965419	0.8287069434399013	-2.958247288124598	-2.924023121799328	-2.95937474805444	-0.5075246898836774	5.22543668021091	-0.08026088464269988	-4.281438139189451	3.8348733598922173	0.46428572919048805
Olsenella_scatoligenes	CD4diff_48	<50->50	0.02994418196414195	0.44096104690814947	0.16793028688118003	0.5624115318164702	0.4898823563204342	-1.6991950492946	0.7144056924124271	5.159836944478412	9.261339930360991	0.5311504706268504	-2.1583352602457913	6.169351986316628	0.32142865641186696
Olsenella_uli	CD4diff_48	<50->50	0.5731880547962642	0.8293201132077448	0.5212449559440551	0.8009944100708147	-2.939979188168847	-2.8152966022542625	-2.9426787721047347	0.004917080193802548	5.110100060836299	4.329621960659834e-4	-3.4804817383973523	4.3903994363207115	0.5
Collinsella_aerofaciens	CD4diff_48	<50->50	0.27945983860739515	0.708649589191982	0.11316217403763017	0.5391479519306408	17.322308220259977	15.890674902817615	17.35485317223739	1.6259409758083283	16.62064736806439	0.13491200706134965	-7.749297252850666	18.016004423014408	0.28953239971924166
Collinsella_intestinalis	CD4diff_48	<50->50	0.5170383665633381	0.8133697707855146	0.5979245741014731	0.8477602797824809	-1.309174460777017	-1.538888182250977	-1.3006411550101635	0.9289710851900441	8.1258595359071	0.10650501790236283	-3.855962981914109	4.646626803000901	0.46325168565129815
Collinsella_stercoris	CD4diff_48	<50->50	0.3106209187672367	0.7223974369924814	0.11915667917054232	0.5463841874833338	10.163767372079565	8.450657084518426	10.203176230872034	1.4092660667001091	9.14089788374398	0.1868336333515303	-5.581307427104894	10.47578248608798	0.305122589414691
Enorma_massiliensis	CD4diff_48	<50->50	0.5817496558104905	0.838988021942532	0.6415026550118407	0.872584813957845	-1.9003021726002292	-1.5918178533579894	-1.9112553263350627	0.07196544096368918	6.73913423855781	0.019277702458831404	-3.653157058665251	4.177468668979447	0.49665924414267953
Collinsella_massiliensis	CD4diff_48	<50->50	0.44563728291889015	0.7848831825646546	0.2679207790633796	0.6751214033852639	5.744203608769864	1.7657355381746065	5.847339696316595	1.575889385390493	7.37598428942285	0.21342299542475068	-3.585284470333619	4.820542812623074	0.38530071819678174
Adlercreutzia_equolifaciens	CD4diff_48	<50->50	0.2860408281214848	0.703915805121847	0.6070999762915477	0.8502357762052367	-1.8082616016157687	-1.7931076353072797	-1.808645830989942	0.43036500033944414	7.700191276747103	0.043721100930172646	-2.84367981703892	5.6733810985818725	0.46993319732866745
Asaccharobacter_celatus	CD4diff_48	<50->50	0.7165943298974806	0.899824963386756	0.6173984409687663	0.8616340579358389	-1.6299958293046402	0.0945554049505315	-1.6727964002105224	-0.6663507603682461	9.083605393738067	-0.07909066622860408	-4.192231685968929	4.620843473921967	0.45982144536217084
Eggerthella_lenta	CD4diff_48	<50->50	0.003028139515994256	0.15745248039303472	0.1130736016349313	0.4928526624971607	-0.32278212729415046	-2.831833951524393	-0.18973275755742058	4.6203354660302	11.217695095689368	0.4410948547704921	-1.4518832998641247	6.713112599659701	0.31696437347167955
Enterorhabdus_caecimuris	CD4diff_48	<50->50	0.5398090015497978	0.8176401837267606	0.5685955341024199	0.8257584585687603	-2.500386957845599	-2.9056787098092354	-2.4901431774407747	0.320505754832622	6.212218155346893	0.051279804508214975	-2.973745723181091	4.596653283346581	0.47321429686784205
Gordonibacter_pamelaeae	CD4diff_48	<50->50	0.09808808556409956	0.6190684390032768	0.3787483121753176	0.7391171105852503	0.13308002864043544	-0.14166760099547027	0.14381179824155232	2.768199066434713	10.296106920858287	0.22838363068700732	-2.4569971608363788	6.248763704980433	0.39420939989891984
Slackia_isoflavoniconvertens	CD4diff_48	<50->50	0.6914380624752686	0.8913647582539446	0.24563541064269329	0.6678495075443978	12.877846378706275	11.64342983235761	12.934809221192268	1.0870073201599926	13.572484164921995	0.09720417359254432	-9.326201069368075	11.887871555659736	0.38084637738554045
Bacteroides_caccae	CD4diff_48	<50->50	0.45524424834883026	0.7891881592229426	0.27384105859144126	0.6596422807892431	-0.7592764087140491	1.9382868495605479	-0.8531606914950522	-1.84408041159727	15.161635264514725	-0.13997222901768167	-6.959332176006161	4.4825246920793775	0.37723219710113354
Bacteroides_cellulosilyticus	CD4diff_48	<50->50	0.13300189164036919	0.6061857391943396	0.07314047590215654	0.39618006447263493	-2.3219622933466972	2.00869478712319	-2.4135951204800357	-4.7458069468618564	9.628507843183428	-0.5233305043013565	-5.836747177553656	2.8188596715447787	0.26280636259766543
Bacteroides_clarus	CD4diff_48	<50->50	0.5408895642414291	0.8218097186042257	0.3787042165981791	0.7208518383327627	-2.162450192403382	0.23214598751756732	-2.2153097851015193	-1.3831284406423148	8.254457011923842	-0.15686782486309023	-4.349299182892326	4.589174853651344	0.4298441275773665
Bacteroides_coprocola	CD4diff_48	<50->50	0.5732644656566042	0.8329987350715942	0.5531585521371187	0.8165289640091373	-2.852035774813462	-2.9199264099902535	-2.8483650602254613	-0.08604462463453544	5.498208669216854	-0.014158207684243057	-3.4696474169259646	5.049621157621236	0.4955357161394532
Bacteroides_coprophilus	CD4diff_48	<50->50	0.04565991753334247	0.4933846958670216	0.016567016203916724	0.2273546919336622	-2.776128558794321	1.9657048962130137	-2.863128608460446	-7.193390282245517	9.022981439571094	-0.8544120825331707	-12.83059743715195	1.5655366894882183	0.18485544997898887
Bacteroides_dorei	CD4diff_48	<50->50	0.7831157095969207	0.9248057267396255	0.6726979695593219	0.8871583866891644	-0.62417352346408	1.8991480196594548	-0.7012876458936059	-0.5985469239497059	13.89738655880987	-0.051910958742104135	-4.843465819430466	6.14747399859173	0.4687500130260209
Bacteroides_eggerthii	CD4diff_48	<50->50	0.16328469390247205	0.6442248546294819	0.08605473365099936	0.42656747240158716	-2.118585527685733	1.9040213059866122	-2.2088963957326033	-4.256641095389316	11.333599128165364	-0.44178237450065516	-6.423393427959532	3.0361485996955753	0.2812501123256863
Bacteroides_faecis	CD4diff_48	<50->50	0.41260136596252467	0.764867841522514	0.6021397191641541	0.8405078907198045	-2.5485377276748302	-2.6281531015603843	-2.5459741997795433	0.158858230712962	6.01812769132145	0.014825680052918993	-3.110096145868519	6.281941560051515	0.4855233912896989
Bacteroides_faecis_CAG_32	CD4diff_48	<50->50	0.5798358284109973	0.8409975278220031	0.5628370025823491	0.8238737256053313	-2.793744196835741	-2.7673473958683434	-2.794849957096215	-0.09785243799854904	5.371395657700731	-0.013327919254000373	-3.317709740286254	4.442670500907819	0.4855233912896989
Bacteroides_finegoldii	CD4diff_48	<50->50	0.13675144013228224	0.6213424124805387	0.07930194890405283	0.41763399660039824	-2.3160247637332443	1.8234021555114417	-2.4112024204102056	-3.6013696379447016	10.78558266242512	-0.42224649192299235	-8.361589586348899	3.1913877369170196	0.27616938074372305
Bacteroides_fragilis	CD4diff_48	<50->50	0.046573467500418304	0.46794056415511315	0.3995575095470517	0.7228232589022188	-1.8974321341947462	-2.831780131217352	-1.8587801857641804	1.550393310792984	9.029279414481932	0.14440093090969205	-2.3371941147388813	7.792655247151208	0.4129464658463773
Bacteroides_galacturonicus	CD4diff_48	<50->50	0.29926024757925457	0.7038258591520729	0.5213801419498978	0.7952072058097841	-2.2111428401965814	-2.990660536340499	-2.191016750527618	0.8180534953017453	6.715878216846685	0.10350315371225008	-2.579341547940455	6.065672981164097	0.4432071507313425
Bacteroides_intestinalis	CD4diff_48	<50->50	0.30813110262675747	0.7020436341422897	0.5553285638250729	0.8276714624783775	-2.4695553341415764	-2.6589463447174637	-2.4632270066265995	0.43447804820533165	6.410518136957309	0.04846282228621998	-3.1540043905887316	7.296351728930736	0.47991072264036133
Bacteroides_massiliensis	CD4diff_48	<50->50	0.3637990830439773	0.7396195463230684	0.6053215018722646	0.8450308402953243	-2.4429858776032862	-2.6727974012933586	-2.436804379305663	0.17351587573890015	6.553909139416419	0.018788303164971563	-3.580668223847486	5.183808169042662	0.4922049030002255
Bacteroides_nordii	CD4diff_48	<50->50	0.20939043262759155	0.6550897548671119	0.1545171017157509	0.49210597451685056	-2.8005050740055513	0.20682976089865157	-2.859573490399171	-3.1413822998710934	7.3522674285033425	-0.42857722605765625	-6.1990678651600515	2.2885358314320223	0.30734975944070136
Bacteroides_ovatus	CD4diff_48	<50->50	0.8553912342743625	0.950983455938035	0.7835073186992206	0.9313036603039444	0.7263550856753422	1.6824829586696701	0.6420802173264715	-0.1167457421372795	14.476617259947428	-0.005601230867129169	-6.068336849760907	5.112109401992453	0.4944320735713158
Bacteroides_plebeius	CD4diff_48	<50->50	0.06394084619905945	0.5373808416014644	0.03529394429090882	0.2725322928382412	-2.749051167703932	1.7766978858034204	-2.8476872518010925	-6.327629694653396	10.879786111017875	-0.7443888736315208	-15.312833101715722	1.5307523351827017	0.18973235234912578
Bacteroides_salyersiae	CD4diff_48	<50->50	0.1892195319227301	0.6633527959204523	0.1454255540551513	0.5002692148224493	-2.1225363532698687	1.7311478800761737	-2.212567980897388	-3.5935444330183284	11.930983581824346	-0.3276614895668246	-8.305218989559233	4.109659142334955	0.3162584397019961
Bacteroides_sp_CAG_144	CD4diff_48	<50->50	0.22240520772978079	0.6669127180758895	0.17414259427036372	0.52714407404383	-2.680756283307007	0.11141462745919384	-2.742802183346729	-3.11953063475708	7.694800011909078	-0.44025003466140605	-6.193558997404276	2.370515589359347	0.3102679491719724
Bacteroides_sp_CAG_530	CD4diff_48	<50->50	0.31083494517124277	0.7207713299661567	0.4560857324701186	0.7744477748673981	-1.0399840374927845	-2.2952308290216834	-1.00088613824005	1.9686654648401838	12.957167196536902	0.1524542481911893	-3.5725056372887285	8.092355881537365	0.4053452521618362
Bacteroides_stercoris	CD4diff_48	<50->50	0.05263245169621684	0.48618359752887325	0.44582942387234414	0.7565252085116722	-1.9042428788294217	-2.878237764143428	-1.8799014363824664	1.418258413756618	8.422566629857617	0.121486282848901	-2.242512770554879	8.326436030834481	0.4075724226308259
Bacteroides_thetaiotaomicron	CD4diff_48	<50->50	0.5390506988077387	0.8273096382681453	0.3712261570259207	0.72908014506618	-0.34921708854566624	2.0533656788536234	-0.45558009359898044	-1.876066046453034	15.212924051307379	-0.13765209951978474	-6.290236667414982	4.638203641302324	0.4107143240071772
Bacteroides_uniformis	CD4diff_48	<50->50	0.15087760069083195	0.6527838389999824	0.10298303749291492	0.5186945598934655	13.272880773143678	1.8575913344558543	13.504328374339503	5.362506129100165	13.609173558060906	0.47091370979999414	-3.677615062900471	6.1725045706215145	0.305122589414691
Bacteroides_vulgatus	CD4diff_48	<50->50	0.20924858735413493	0.6727967273715612	0.16578177008305123	0.5885335496555223	13.445645971186947	1.7821492623285664	13.567897256337545	3.3545430749877188	14.424490135369611	0.25768868081040425	-3.430564330198304	9.743895276819545	0.34375007189682943
Bacteroides_xylanisolvens	CD4diff_48	<50->50	0.7072836193502912	0.895126512252398	0.6188626252184718	0.8648672859763994	0.06512615053836868	1.8440038471108142	-0.03852190953751666	-0.6474673674526841	12.64169121684497	-0.05203665992397488	-4.702315555379484	5.522108486617846	0.46325168565129815
Barnesiella_intestinihominis	CD4diff_48	<50->50	0.791593763040215	0.926572006539896	0.6466951898275649	0.8726875991073723	-1.3923112844467571	0.1043585790560062	-1.434602328206875	-0.2591099511259083	12.275694606588855	-0.025595663330660573	-3.9615191015739413	4.195344399565623	0.4888392903505736
Coprobacter_fastidiosus	CD4diff_48	<50->50	0.4337911424493949	0.7701300184122407	0.5800531513147325	0.8241984588831613	-2.4607556942157682	-2.8345673214187173	-2.4492060335010404	0.002192135159393871	6.460635702251871	0.002451891988050654	-2.8845011941147636	5.977368439105751	0.5
Coprobacter_secundus	CD4diff_48	<50->50	0.6060417502528983	0.8444495873038548	0.5843631204010411	0.8398520011238012	-2.8536165728906173	-2.957563233148127	-2.852136602596646	-0.17975048845454822	5.557510370078084	-0.028189019762892557	-3.7338170215799087	4.751491312197843	0.48997773242951964
Butyricimonas_synergistica	CD4diff_48	<50->50	0.25092109117104605	0.6853148603944109	0.2122145423863737	0.5940752915087014	-1.839264933908872	1.774278335155282	-1.9123675871931667	-3.4096569974009565	9.11043372827265	-0.41217099238193067	-5.434925205530703	2.836191387306285	0.32962146052545754
Butyricimonas_virosa	CD4diff_48	<50->50	0.5046622072525029	0.809295218606226	0.5243216736071001	0.8013664388667171	-1.3009559702025744	-2.2896534608240007	-1.2753015875345906	1.1946006939008154	11.762285926890543	0.09681852278296527	-3.420471348369157	6.27971478936311	0.42316261604842775
Odoribacter_splanchnicus	CD4diff_48	<50->50	0.6624501297792615	0.8796412366209843	0.33967786724547255	0.7287565286528469	11.776737419397683	8.318932450954659	11.852106072884833	1.5986639657273605	12.877142298435164	0.13362431377154405	-4.9430338796603435	6.379787367538264	0.39285718948436615
Sanguibacteroides_justesenii	CD4diff_48	<50->50	0.06028497692395071	0.5031170003169252	0.02927122005967584	0.2692190253444401	-2.741831124134631	1.913724579653989	-2.8352418607495355	-6.1838302294989	7.971844860571684	-0.8025613035058441	-9.01520924755819	1.5907854881669616	0.1937641223963441
Paraprevotella_clara	CD4diff_48	<50->50	0.5388047445834923	0.8214282170676734	0.5320242163402181	0.8099336923425234	-2.8518076768544507	-3.018102809721798	-2.846205242131431	-0.17419428428971884	5.635326732569059	-0.02452609168162307	-3.433584581292834	4.045483679701349	0.47991072264036133
Paraprevotella_xylaniphila	CD4diff_48	<50->50	0.38226208327449346	0.752102746561683	0.2747429328893392	0.6511164816152536	-1.037127243210973	1.848644619879897	-1.1293123164092318	-2.41584879434597	12.033022390208725	-0.1986722693219259	-6.0636565483014255	3.112962784990442	0.3763920366027828
Prevotella_bivia	CD4diff_48	<50->50	0.5716159963908083	0.8332758599017778	0.5548298305532147	0.8113906297625159	-2.8490907948667576	-2.795202631926191	-2.850525121637343	-0.2536199426135699	5.163737508782662	-0.03858444095982902	-4.659549894374486	3.5594463637979117	0.47661470901951825
Prevotella_copri	CD4diff_48	<50->50	0.6780998429100882	0.8931296226310399	0.502514568165008	0.8219919081372705	16.965174228180103	15.47680877495759	17.123625720911733	1.8186322543255908	17.986244153855754	0.12126884324570635	-6.55381188888215	8.535413306036226	0.4017857567012818
Prevotella_sp_885	CD4diff_48	<50->50	0.26889825034008685	0.7038537557105806	0.4475357832295822	0.7732086382568821	-0.7863037999566842	-2.103316215727647	-0.7348555568926418	2.0900621902301086	15.512318562716187	0.13477704896148668	-3.718528307679607	11.043789783036402	0.4174107495389951
Prevotella_sp_AM42_24	CD4diff_48	<50->50	0.5139298289863624	0.8143937079815466	0.6457288092653671	0.8810528530189724	1.1569313125173277	9.137834838499828	0.7674181683630046	-0.839072092326794	13.051647671562137	-0.0735364434161501	-7.461768208285546	5.202221549946503	0.46651787110741055
Prevotella_sp_CAG_1092	CD4diff_48	<50->50	0.31915785106358924	0.7273268657244253	0.4634925999144804	0.7764564986131179	-0.6520101176899686	-2.282831463147664	-0.5819044045724109	2.265606221381031	14.699396185768773	0.17410124629424412	-3.7828734830955595	7.303269352394251	0.41964289139212063
Prevotella_sp_CAG_279	CD4diff_48	<50->50	0.8121565320948232	0.9369826749275779	0.6750041761882205	0.8883505165532755	6.5894922040762935	1.8727728403904003	6.993586467425136	-0.6062277535111864	15.599382966416629	-0.03996984236124371	-5.112481883121745	4.202108354270998	0.47098215494620277
Prevotella_sp_CAG_520	CD4diff_48	<50->50	0.0015324290955966873	0.10494667006058804	0.062000131752009635	0.4190955117422255	1.1242663287602461	-2.9229484819902023	3.659783282470153	9.661165598197682	11.044471934660727	0.7701452418742569	-1.4726716405126599	11.842627286737578	0.27678583003350016
Prevotella_sp_CAG_5226	CD4diff_48	<50->50	0.6294208337673892	0.8659010817673227	0.639387146919304	0.8615227333788031	-1.6489199190101598	-2.055326096951683	-1.6346866240678999	1.1568243515011734	14.830633534826092	0.08728732992925209	-4.547355587556073	6.233177909568981	0.4441964520335647
Prevotella_sp_CAG_873	CD4diff_48	<50->50	0.5775814369595466	0.8352786144990643	0.5491549155344858	0.8078767617333998	-2.89408745189764	-2.820509599630997	-2.8968302283109324	-0.4194379763694567	5.055371139288168	-0.06160475450289484	-4.871813458995813	4.0835477255821315	0.47661470901951825
Prevotella_stercorea	CD4diff_48	<50->50	0.8483921243113461	0.948792665786826	0.7649090154486753	0.9239669652726633	8.248504560011693	1.8858275604382424	8.305132033821044	0.17483108240023526	14.481612810447015	0.016507289438374723	-5.337918785243229	4.535554652116683	0.4933035742094571
