Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Firmicutes_bacterium_CAG_170	Otu_450	11893.157169736573	-26.31097537617316	4.617312510594533	5.212540328150858e-9	8.209751016837601e-8	asian_vs_black	ethnic_group	yes
Barnesiella_intestinihominis	Otu_114	10904.005149107123	-25.60505069891373	4.563773286902467	9.088998155105016e-9	1.3633497232657523e-7	asian_vs_black	ethnic_group	yes
Anaerotruncus_colihominis	Otu_407	1244.3667247439353	-22.409522531506255	3.9838561917339073	1.01373221795823e-8	1.4514802211674658e-7	asian_vs_black	ethnic_group	yes
Mitsuokella_multacida	Otu_470	1739.6006230542748	-22.5446584587253	4.153716153875597	3.088539776421747e-8	4.22995665031674e-7	asian_vs_black	ethnic_group	yes
Intestinimonas_butyriciproducens	Otu_311	1692.783806664824	-22.05073000439963	4.139500610244225	5.541178744725278e-8	7.272797102451927e-7	asian_vs_black	ethnic_group	yes
Butyricimonas_virosa	Otu_118	4577.435628058917	-21.930480732501564	4.13356412796425	6.272194088005325e-8	7.902964550886709e-7	asian_vs_black	ethnic_group	yes
Anaeromassilibacillus_sp_An250	Otu_406	1475.7369386214532	-22.899394113598294	4.37850304618926	8.940606383508533e-8	1.0831888503096876e-6	asian_vs_black	ethnic_group	yes
Eubacterium_sp_CAG_251	Otu_325	19394.195418076353	-27.280434715916186	5.322757922037334	1.1739198709787398e-7	1.3695731828085297e-6	asian_vs_black	ethnic_group	yes
Bacteroides_fragilis	Otu_97	30752.053481243078	-25.342773587857124	5.186704402131279	4.587619671371452e-7	5.161072130292884e-6	asian_vs_black	ethnic_group	yes
Collinsella_intestinalis	Otu_75	304.1784025327514	-18.236768356607286	3.7190914553488756	6.230702399022682e-7	6.767831916179811e-6	asian_vs_black	ethnic_group	yes
Alistipes_indistinctus	Otu_146	5372.926370041883	-27.562030788449214	5.846197980126632	9.104508573476936e-7	9.559734002150783e-6	asian_vs_black	ethnic_group	yes
Acidaminococcus_intestini	Otu_461	37785.330842878095	-25.55474145566124	5.434836025731444	1.1159116563475003e-6	1.1339102314498793e-5	asian_vs_black	ethnic_group	yes
Clostridium_sp_CAG_58	Otu_296	8750.793768287542	-21.381790217572778	4.6280346611374155	2.1243463910096862e-6	2.09115347865016e-5	asian_vs_black	ethnic_group	yes
Coprococcus_eutactus	Otu_351	47046.34404223124	27.32709195039967	6.263795003330502	4.654953713904149e-6	4.443364908726687e-5	asian_vs_black	ethnic_group	yes
Bacteroides_eggerthii	Otu_92	6363.133549715954	27.215229158359637	6.370288095734743	6.9202082021534825e-6	6.228187381938134e-5	asian_vs_black	ethnic_group	yes
Lactobacillus_ruminis	Otu_221	40898.555321562104	27.24575802211328	6.374440968379166	6.846078879282084e-6	6.228187381938134e-5	asian_vs_black	ethnic_group	yes
Parabacteroides_goldsteinii	Otu_154	7513.858303995843	-26.98161955602735	6.337832319207321	7.500656632305069e-6	6.563074553266935e-5	asian_vs_black	ethnic_group	yes
Streptococcus_gordonii	Otu_252	457.8627796382605	-22.694535515986484	5.2945137783007254	8.791815127426341e-6	7.48492368956567e-5	asian_vs_black	ethnic_group	yes
Ruminococcus_lactaris	Otu_426	9047.137595507867	-25.942451036136838	6.290140490805557	1.3937454462123054e-5	1.1553416198865161e-4	asian_vs_black	ethnic_group	yes
Streptococcus_sanguinis	Otu_265	259.4676058852839	-20.30244511334511	4.891291043426153	1.7458449308597053e-5	1.4101055210789928e-4	asian_vs_black	ethnic_group	yes
Streptococcus_australis	Otu_248	300.2236963927895	-21.98744720224837	5.350076085900162	1.8858798350537915e-5	1.4851303701048609e-4	asian_vs_black	ethnic_group	yes
Phascolarctobacterium_faecium	Otu_463	3856.770087328259	-24.24885937811171	6.038693401556496	2.3823577591303804e-5	1.830348034453829e-4	asian_vs_black	ethnic_group	yes
Actinomyces_sp_HPA0247	Otu_14	151.7202764381686	24.100024574956567	6.036077993423169	2.6223389402102356e-5	1.9667542051576766e-4	asian_vs_black	ethnic_group	yes
Enorma_massiliensis	Otu_77	94.70019114772008	-21.258160675098093	5.28478061250031	2.7457773163531816e-5	2.0114415224447725e-4	asian_vs_black	ethnic_group	yes
Clostridium_spiroforme	Otu_438	817.7671246017669	-22.25760650612993	5.6264831700644535	3.344865230725407e-5	2.394619426542053e-4	asian_vs_black	ethnic_group	yes
Firmicutes_bacterium_CAG_94	Otu_458	495.1606280891904	-22.790768257746905	5.959265259841286	5.1986581594846074e-5	3.639060711639225e-4	asian_vs_black	ethnic_group	yes
Streptococcus_infantis	Otu_254	139.29870415004964	-21.7215325018249	5.7727535171162	6.778312413228553e-5	4.64167045688477e-4	asian_vs_black	ethnic_group	yes
Ruthenibacterium_lactatiformans	Otu_432	27151.436121048024	-7.554172094029093	2.0365903040976545	9.43637465929928e-5	6.32437876101973e-4	asian_vs_black	ethnic_group	yes
Methanosphaera_stadtmanae	Otu_3	4304.488134326635	-24.3795703956085	6.90210277966608	1.217544776267693e-4	7.990137594256735e-4	asian_vs_black	ethnic_group	yes
Bacteroides_galacturonicus	Otu_98	415.5886081433307	-21.796292764913957	6.148298386964063	1.3439255450446808e-4	8.63952136100152e-4	asian_vs_black	ethnic_group	yes
Streptococcus_sp_A12	Otu_268	119.81347980295307	-20.205259724497537	5.952282702960897	2.2092781591408865e-4	0.0013918452402587585	asian_vs_black	ethnic_group	yes
Clostridium_lavalense	Otu_367	602.3946239066561	-19.37309585009129	5.84032961514243	2.797015812963305e-4	0.0017275685903596885	asian_vs_black	ethnic_group	yes
Firmicutes_bacterium_CAG_95	Otu_459	1806.7947253938323	-16.267686297482847	5.0449230240000364	3.7858718083051544e-4	0.00229336465310793	asian_vs_black	ethnic_group	yes
Actinobaculum_sp_oral_taxon_183	Otu_4	269.0628554202423	-20.42914343399009	6.436394153487439	3.888907984767413e-4	0.002311332104154217	asian_vs_black	ethnic_group	yes
Blautia_producta	Otu_340	290.33123060455597	25.36107169876276	8.386897663503463	4.373703091048912e-4	0.0025513268031118652	asian_vs_black	ethnic_group	yes
Eisenbergiella_tayi	Otu_356	743.5637149950347	-22.033759683323687	7.490819255805562	6.321446045555427e-4	0.003620464553363563	asian_vs_black	ethnic_group	yes
Clostridium_clostridioforme	Otu_365	1021.6473066531823	-19.334779856169362	7.193395080798336	0.0011989716615644001	0.0067442155962997505	asian_vs_black	ethnic_group	yes
Streptococcus_mutans	Otu_260	477.87507967109315	-18.704346909478435	7.083506232039868	0.001341431495174009	0.0074131740522774174	asian_vs_black	ethnic_group	yes
Ruminococcus_sp_CAG_330	Otu_428	3661.4460111993308	-20.33324870718269	8.27892228122511	0.0018600031979387616	0.010101741506046723	asian_vs_black	ethnic_group	yes
Bifidobacterium_bifidum	Otu_32	7540.02440477243	-23.56014311801857	10.097955731669776	0.002020502461895633	0.010546428449094574	asian_vs_black	ethnic_group	yes
Bacteroides_clarus	Otu_88	893.2315212504925	-18.268151197202265	7.509108560307339	0.0020544622098548075	0.010546428449094574	asian_vs_black	ethnic_group	yes
Clostridium_sp_CAG_242	Otu_290	1166.267497378574	-20.492919797100168	8.544932074702345	0.0020713600643920724	0.010546428449094574	asian_vs_black	ethnic_group	yes
Brachyspira_sp_CAG_700	Otu_573	5795.3896078713715	-20.100509412275215	8.361352126552497	0.002075804964583694	0.010546428449094574	asian_vs_black	ethnic_group	yes
Actinomyces_turicensis	Otu_23	718.3411598619508	-17.74310196622499	7.6304988090684684	0.002560329528128022	0.01280164764064011	asian_vs_black	ethnic_group	yes
Massiliomicrobiota_timonensis	Otu_445	38.27982256598024	23.018525333447528	10.50069956222819	0.002704502067618529	0.013311221114059947	asian_vs_black	ethnic_group	yes
Harryflintia_acetispora	Otu_414	34.37115409712884	22.348766588743754	10.839072711513602	0.0035596491490406685	0.0172506074145817	asian_vs_black	ethnic_group	yes
Clostridium_asparagiforme	Otu_362	106.84222510495279	22.205497493887346	10.892454239274244	0.0037427419433933642	0.017863086548013784	asian_vs_black	ethnic_group	yes
Atopobium_deltae	Otu_66	23.97491809103028	22.212792491006923	11.061958593170155	0.003948516404154177	0.018563920407590535	asian_vs_black	ethnic_group	yes
Firmicutes_bacterium_CAG_145	Otu_449	253.95764132945786	-16.754514117735788	8.016616119949026	0.0041014548780222305	0.018999386567308863	asian_vs_black	ethnic_group	yes
[Collinsella]_massiliensis	Otu_78	522.3571850782799	-4.980399242416046	2.939936567741545	0.004537749716751254	0.0207158139242992	asian_vs_black	ethnic_group	yes
Parasutterella_excrementihominis	Otu_516	447.47862039605917	-17.319296528619766	8.801588176350597	0.005170792169868548	0.023268564764408466	asian_vs_black	ethnic_group	yes
Roseburia_sp_CAG_471	Otu_387	34131.51053878294	6.308782095801516	3.7219259245815848	0.005623961948274445	0.024951380474738737	asian_vs_black	ethnic_group	yes
Akkermansia_muciniphila	Otu_580	2640.7468047659117	-20.216688769847643	10.910877022550386	0.005842770881824607	0.025562122607982657	asian_vs_black	ethnic_group	yes
Lactobacillus_rhamnosus	Otu_219	158.26206376987986	21.038566179695646	11.64615281364509	0.006051814133332737	0.02611399249314811	asian_vs_black	ethnic_group	yes
Veillonella_sp_T11011_6	Otu_491	132.97292398767146	-17.761605453574877	9.87364458213082	0.007122909308130121	0.030320492325148492	asian_vs_black	ethnic_group	yes
Fusicatenibacter_saccharivorans	Otu_359	271671.3710209683	2.9197346897965173	2.2796317046688253	0.007399816968524991	0.031079231267804965	asian_vs_black	ethnic_group	yes
Pseudoflavonifractor_sp_An184	Otu_416	102.66606434169323	-16.68821997049213	9.561246216606488	0.008114611162305156	0.03363292784376479	asian_vs_black	ethnic_group	yes
Coprobacter_fastidiosus	Otu_115	765.1602164113713	-13.912600547358064	8.430184053641911	0.010030285129733345	0.04050692071623082	asian_vs_black	ethnic_group	yes
Butyrivibrio_sp_CAG_318	Otu_348	3745.4039410953046	19.60255669876531	12.441396942619802	0.009918338903890874	0.04050692071623082	asian_vs_black	ethnic_group	yes
Ruminococcus_sp_CAG_488	Otu_430	1394.718980553535	-17.89666409011591	12.497555888792911	0.014305212338868042	0.05703977071827131	asian_vs_black	ethnic_group	no
Rothia_dentocariosa	Otu_61	48.68173076860462	-13.806405129954209	9.591855093518083	0.016021040563045385	0.0630828472169912	asian_vs_black	ethnic_group	no
Eubacterium_limosum	Otu_321	122.64282841563812	-14.890492029607488	10.46927469952394	0.016478945728676985	0.06408478894485495	asian_vs_black	ethnic_group	no
Clostridium_sp_CAG_632	Otu_298	2744.3605588439273	16.626990203431447	13.35638629466611	0.021768772164637643	0.08261642448025129	asian_vs_black	ethnic_group	no
Victivallis_vadensis	Otu_513	148.80664411012523	16.63624476282727	13.357278393620078	0.021729887963018057	0.08261642448025129	asian_vs_black	ethnic_group	no
Parvimonas_micra	Otu_496	1.9610955281681421	16.227514855370625	13.31502044155473	0.023511530376964546	0.08816823891361705	asian_vs_black	ethnic_group	no
Eubacterium_sp_CAG_38	Otu_327	13098.265660956886	5.0494225064152385	4.79786961436626	0.026815830606394087	0.09937631342369574	asian_vs_black	ethnic_group	no
Bacteroides_stercoris	Otu_109	30093.48554985904	7.316529853953798	6.579190639078018	0.02980641910071935	0.10917467461309995	asian_vs_black	ethnic_group	no
Christensenella_minuta	Otu_277	68.26055256660499	-12.360440051774605	10.666395091792433	0.03185189017463266	0.11532580925298033	asian_vs_black	ethnic_group	no
Actinomyces_johnsonii	Otu_7	89.26464002757542	-11.832651201334622	10.77423531014532	0.037515253100423245	0.1342875537117423	asian_vs_black	ethnic_group	no
Enterococcus_faecalis	Otu_183	422.10839424076335	-10.36713725374493	9.754027967024111	0.041276465320181574	0.14288007226216698	asian_vs_black	ethnic_group	no
Eubacterium_siraeum	Otu_419	65289.39017586647	-3.268475635521614	3.8705812040462657	0.04089735095342319	0.14288007226216698	asian_vs_black	ethnic_group	no
Proteobacteria_bacterium_CAG_139	Otu_571	195.2370807426172	-11.126892066095722	10.435333625684772	0.04110556046880369	0.14288007226216698	asian_vs_black	ethnic_group	no
Coprococcus_catus	Otu_349	47845.41895550113	-1.8525055302574278	2.570332927548308	0.0425263032254281	0.1456063643044549	asian_vs_black	ethnic_group	no
Blautia_coccoides	Otu_336	29.465730137014603	-11.754232397412162	11.721786251403927	0.04824216713159322	0.1634008886715254	asian_vs_black	ethnic_group	no
Bifidobacterium_dentium	Otu_35	129.78406731686684	-11.427026466798193	11.468453966875819	0.04956308662635514	0.1660890668861901	asian_vs_black	ethnic_group	no
Dielma_fastidiosa	Otu_436	34.17109652836251	-10.682268961762277	10.725675698325892	0.050286754026716604	0.16674028966753401	asian_vs_black	ethnic_group	no
Methanobrevibacter_smithii	Otu_1	71849.42483028345	-2.9606505743411793	3.8316546832741496	0.05257884325731364	0.1707457281036474	asian_vs_black	ethnic_group	no
Peptostreptococcus_anaerobius	Otu_398	65.53125371088038	11.536663286284762	11.83452780780167	0.05220745044439548	0.1707457281036474	asian_vs_black	ethnic_group	no
Bacteroides_faecis	Otu_94	750.9342027954726	-11.391424291194076	11.96497022164826	0.05562406367716436	0.1787916332480283	asian_vs_black	ethnic_group	no
Acidaminococcus_fermentans	Otu_460	4791.531566805965	-9.928186110107838	10.677566406905832	0.06143085866382644	0.19546182302126594	asian_vs_black	ethnic_group	no
Firmicutes_bacterium_CAG_238	Otu_451	226.9014148719545	-9.882065932085531	10.675725196620196	0.062227551572951505	0.19601678745479723	asian_vs_black	ethnic_group	no
Lawsonibacter_asaccharolyticus	Otu_312	4397.547871690045	-1.9525164352030382	2.986468378550432	0.06723627904047612	0.20969730591831662	asian_vs_black	ethnic_group	no
Blautia_hansenii	Otu_337	24.409981005145696	-10.196130507522554	11.918807809713412	0.07530494014055468	0.2325593739634777	asian_vs_black	ethnic_group	no
Catabacter_hongkongensis	Otu_276	28.73644293838622	-8.88529598095719	10.611422406576393	0.08254477618874176	0.252442762130618	asian_vs_black	ethnic_group	no
Parabacteroides_gordonii	Otu_155	3.558611438325201	-9.125808346563206	11.49821396825089	0.09360775159424026	0.2835234783864008	asian_vs_black	ethnic_group	no
Streptococcus_cristatus	Otu_249	9.88845786306231	-8.693487526893236	11.311145646818193	0.10241589798130586	0.3072476939439176	asian_vs_black	ethnic_group	no
Corynebacterium_durum	Otu_51	11.943755574647446	8.429136648225285	11.194963584404512	0.10834844094314958	0.31896970931861796	asian_vs_black	ethnic_group	no
Ruminococcus_sp_CAG_563	Otu_431	9.439411191399042	-8.445271591517256	11.199141135368215	0.10791036633934781	0.31896970931861796	asian_vs_black	ethnic_group	no
Bacteroides_nordii	Otu_101	23.059379974864605	-8.144258977285148	11.058700994020233	0.11504659390830707	0.3324741016616214	asian_vs_black	ethnic_group	no
Enterococcus_gallinarum	Otu_185	6.193213817513658	8.158490478556278	11.068629044343247	0.11476963892175769	0.3324741016616214	asian_vs_black	ethnic_group	no
Bacteroides_finegoldii	Otu_96	5552.138302443511	4.0327237528535695	6.0495849625911156	0.121736043614781	0.34860776126050924	asian_vs_black	ethnic_group	no
Lachnoclostridium_sp_An138	Otu_373	35.46601437247805	-6.6683145136354725	9.392110072256024	0.12733010551871202	0.36134219133688544	asian_vs_black	ethnic_group	no
Veillonella_tobetsuensis	Otu_492	3.493514532019919	-7.541086036805489	10.761922479251016	0.1311171243274258	0.3687669121708851	asian_vs_black	ethnic_group	no
Paraprevotella_clara	Otu_125	27.186007675167787	-7.456460997072282	10.71849684302903	0.1335789368192211	0.37236606281464285	asian_vs_black	ethnic_group	no
Actinomyces_massiliensis	Otu_8	5.061497998004599	-7.202098540361014	10.585709967379227	0.1413308069797309	0.3871235147705673	asian_vs_black	ethnic_group	no
Eubacterium_dolichum_CAG_375	Otu_318	18.780244924613957	-7.233732687746493	10.602425024881981	0.14033734963577696	0.3871235147705673	asian_vs_black	ethnic_group	no
Alistipes_onderdonkii	Otu_148	25.552443545963246	-6.316798523534226	9.360906155383374	0.14474868842843894	0.3897080073073356	asian_vs_black	ethnic_group	no
Absiella_dolichum	Otu_433	18.754536101865277	-7.129507888476376	10.547109081832255	0.1436424035444099	0.3897080073073356	asian_vs_black	ethnic_group	no
Ruminococcaceae_bacterium_D5	Otu_421	32.25236890548962	-7.034260056884738	10.496032492609379	0.14674724217388008	0.3917405193624765	asian_vs_black	ethnic_group	no
Eubacterium_rectale	Otu_376	760054.5874062642	0.6788727545802941	1.6418530885339442	0.15015271592145826	0.3974630715568013	asian_vs_black	ethnic_group	no
Anaerofustis_stercorihominis	Otu_314	2.6434572242252243	-6.883136208515469	10.413841459910913	0.15184226193655093	0.3985859375834462	asian_vs_black	ethnic_group	no
Anaerostipes_hadrus	Otu_334	146822.02380275461	0.4005650010245579	1.107927441081994	0.1561369798890145	0.40647230301685594	asian_vs_black	ethnic_group	no
Gemella_haemolysans	Otu_161	5.8158737126045015	-6.65751400361512	10.28866717911322	0.15986174836491768	0.41275779290941855	asian_vs_black	ethnic_group	no
Bifidobacterium_longum	Otu_38	151722.6694220985	0.9770307071130087	2.228361880547387	0.16862332873178895	0.4318402321179961	asian_vs_black	ethnic_group	no
Bifidobacterium_breve	Otu_33	11.77478816098572	-6.364687581303274	10.121395986574456	0.17105508894192575	0.43214133545144723	asian_vs_black	ethnic_group	no
Bilophila_wadsworthia	Otu_521	7988.791024291435	-1.0138347306882767	2.3018137389213567	0.17148465692517748	0.43214133545144723	asian_vs_black	ethnic_group	no
Clostridium_scindens	Otu_369	26.410149894188745	-5.789966108582379	9.254595711207507	0.17343799453873981	0.43359498634684956	asian_vs_black	ethnic_group	no
Eubacterium_hallii	Otu_320	166248.12052114122	0.3620357483367539	1.0557742096271732	0.17512449721634524	0.4343639104184941	asian_vs_black	ethnic_group	no
Lactonifactor_longoviformis	Otu_303	4.829860271491352	-6.150720241770726	9.996223421639895	0.17986474776720968	0.4410323580291287	asian_vs_black	ethnic_group	no
Fusobacterium_ulcerans	Otu_510	7.163907789369162	-6.1332198828981594	9.985950591312326	0.1806132513833575	0.4410323580291287	asian_vs_black	ethnic_group	no
Gemmiger_formicilis	Otu_413	35125.19236630319	0.3361554055155986	1.00992334215119	0.18388246421577797	0.44556135559976967	asian_vs_black	ethnic_group	no
Streptococcus_mitis	Otu_259	481.7270301009085	-1.3955433967291504	3.012888262091855	0.18908276002793276	0.4512202227939304	asian_vs_black	ethnic_group	no
Turicimonas_muris	Otu_518	22.779709784243575	5.970242957324855	9.89093448016172	0.18783347623218347	0.4512202227939304	asian_vs_black	ethnic_group	no
Firmicutes_bacterium_CAG_83	Otu_457	29313.93587963092	-0.5557773959227799	1.5214421185235925	0.20067823710231752	0.47529056155812044	asian_vs_black	ethnic_group	no
Streptococcus_sp_F0442	Otu_269	2.3024393959112146	-5.572291867689591	9.643752059281825	0.20666695591792197	0.4858215754786972	asian_vs_black	ethnic_group	no
Bacteroides_massiliensis	Otu_100	10204.09447815473	3.230823313119255	6.069826089831743	0.21831563565252432	0.5094031498558901	asian_vs_black	ethnic_group	no
Gemella_morbillorum	Otu_162	6.909262876257409	5.264422473385749	9.450306066665442	0.22308662424412842	0.5167079899772092	asian_vs_black	ethnic_group	no
Blautia_wexlerae	Otu_344	102972.89473277604	0.24146813459118657	0.8269434521115621	0.22584993508491788	0.5192899967280958	asian_vs_black	ethnic_group	no
Solobacterium_moorei	Otu_446	3.802335832614948	4.988745224582149	9.270370511655088	0.23910269259319808	0.5457778852670826	asian_vs_black	ethnic_group	no
Megasphaera_elsdenii	Otu_479	23534.062562990654	-1.1824593282461773	2.961140227163273	0.27006161725294286	0.6120101398178202	asian_vs_black	ethnic_group	no
Prevotella_sp_CAG_5226	Otu_141	60201.544706401	1.4463952174083026	3.4893327603320765	0.27660052691356857	0.6223511855555293	asian_vs_black	ethnic_group	no
Bacteroides_uniformis	Otu_111	140340.2607206295	0.37539191968311275	1.2526277309783738	0.2847355524486712	0.6361113405768186	asian_vs_black	ethnic_group	no
Alistipes_finegoldii	Otu_145	9434.01278474236	-0.8776774476866924	2.4321074650203522	0.29605624676251285	0.656744491057687	asian_vs_black	ethnic_group	no
Eubacterium_eligens	Otu_319	95958.76295394056	0.4138602162256499	1.381872779292888	0.304570807533275	0.6709077228879834	asian_vs_black	ethnic_group	no
Oscillibacter_sp_57_20	Otu_393	25877.74587125385	-0.33404518590385135	1.1955753559970448	0.32128455181031634	0.702809957085067	asian_vs_black	ethnic_group	no
Lachnoclostridium_sp_An118	Otu_371	1.7119874701246012	3.766194388664106	8.426234076538988	0.3305950340786239	0.7181892119639072	asian_vs_black	ethnic_group	no
Eubacterium_ramulus	Otu_322	26460.61133637902	0.3007138424760092	1.1230431008538675	0.3368915579755635	0.7268550737144007	asian_vs_black	ethnic_group	no
Sanguibacteroides_justesenii	Otu_124	137.4960078655785	3.6094719015947065	8.29692130533004	0.34432207167224266	0.7378330107262342	asian_vs_black	ethnic_group	no
Streptococcus_parasanguinis	Otu_262	15654.608729094965	-0.33306523602684457	1.2491052641097682	0.3605238888855388	0.7673312499928698	asian_vs_black	ethnic_group	no
Asaccharobacter_celatus	Otu_80	4244.954520931085	-0.913008094383418	2.737615547512446	0.3676094110229371	0.7742699859516543	asian_vs_black	ethnic_group	no
Slackia_isoflavoniconvertens	Otu_85	42351.04231988555	0.27485110408520363	1.091102086054685	0.37115799326571364	0.7742699859516543	asian_vs_black	ethnic_group	no
Lachnospira_pectinoschiza	Otu_378	60804.81956245732	0.5808411232535932	1.9343455957488314	0.36916736629416136	0.7742699859516543	asian_vs_black	ethnic_group	no
Actinomyces_odontolyticus	Otu_10	1422.5074008951344	-0.2908100390129209	1.1506364240977525	0.37924868183680127	0.7859429919644236	asian_vs_black	ethnic_group	no
Enterorhabdus_caecimuris	Otu_82	43.53447826868488	-1.2911663500834263	3.760397982065188	0.4021416864468471	0.82256254045946	asian_vs_black	ethnic_group	no
Bacteroides_ovatus	Otu_102	25754.915899331583	-0.4959155886208117	1.7776164859669055	0.3995602960495702	0.82256254045946	asian_vs_black	ethnic_group	no
Enterococcus_avium	Otu_180	64.45626816876508	3.0123546375629076	7.881850980133931	0.40961707961273686	0.8324476134065297	asian_vs_black	ethnic_group	no
Faecalibacterium_prausnitzii	Otu_409	914369.2870721495	0.1142512011337718	0.583810867771311	0.4202735759067623	0.8486293359655777	asian_vs_black	ethnic_group	no
Eubacterium_ventriosum	Otu_330	6398.666548713986	0.7205446042794975	2.5240125039108543	0.44700932551979744	0.896865844195772	asian_vs_black	ethnic_group	no
Ruminococcus_gnavus	Otu_345	23063.81689308598	0.5392115940839995	2.04225040474108	0.4571348285756115	0.9113763987425165	asian_vs_black	ethnic_group	no
Agathobaculum_butyriciproducens	Otu_403	53134.19226865133	0.0994627290840517	0.5651941271604333	0.4775599638466867	0.9461093623377755	asian_vs_black	ethnic_group	no
Streptococcus_oralis	Otu_261	661.9340081142036	-0.6093537774904432	2.3541130892833726	0.49065939437307077	0.965985682671983	asian_vs_black	ethnic_group	no
Roseburia_inulinivorans	Otu_383	146018.39228000763	0.178338348470082	0.9248387493700604	0.5026200324313764	0.9833870199744321	asian_vs_black	ethnic_group	no
Alistipes_shahii	Otu_150	7943.6687776837725	-0.26974194605056645	1.2849098693047918	0.5089985244429971	0.9897193530836055	asian_vs_black	ethnic_group	no
Actinomyces_graevenitzii	Otu_6	204.3147304949759	0.49048618005851635	2.6687332176909595	0.656853746914969	1	asian_vs_black	ethnic_group	no
Actinomyces_oris	Otu_11	1771.2945054738152	-0.06761894313000542	1.0606483639408217	0.8509345251205512	1	asian_vs_black	ethnic_group	no
Actinomyces_sp_HMSC035G02	Otu_13	303.5838539076965	-0.07378504730999766	1.606012051334486	0.9046526326829243	1	asian_vs_black	ethnic_group	no
Actinomyces_sp_ICM47	Otu_15	611.4123210825013	0.06388733665670084	1.686535569417754	0.9224727559264925	1	asian_vs_black	ethnic_group	no
Actinomyces_sp_oral_taxon_180	Otu_18	2.791022786301683	0	6.387178595121205	1	1	asian_vs_black	ethnic_group	no
Actinomyces_sp_oral_taxon_181	Otu_19	12.193058070901884	0	4.571160427516492	1	1	asian_vs_black	ethnic_group	no
Actinomyces_sp_oral_taxon_448	Otu_21	209.0655642229729	0.42674284895105113	3.0589659075278717	0.7499912384024272	1	asian_vs_black	ethnic_group	no
Actinomyces_viscosus	Otu_25	2.4344407900537575	0	6.387178595135811	1	1	asian_vs_black	ethnic_group	no
Alloscardovia_omnicolens	Otu_28	0.7219918462780407	0	6.384158082855529	1	1	asian_vs_black	ethnic_group	no
