Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Haemophilus_sp_HMSC71H05	Otu_566	15.298260961392828	26.796772194407005	2.920156157490038	1.9526491956889694e-20	2.0900578427930082e-19	hts_vs_msm	risk_group	yes
Parabacteroides_gordonii	Otu_155	2.1634335472648134	26.592966903460297	2.9207160943990274	3.8308856976373666e-20	3.954021309347139e-19	hts_vs_msm	risk_group	no
Megasphaera_micronuciformis	Otu_481	6.03105587812693	-25.168147720012456	2.9221146931510615	3.4352694145219855e-18	3.4234236579201854e-17	hts_vs_msm	risk_group	no
Butyricicoccus_pullicaecorum	Otu_278	4.827398974894197	25.001892238003837	2.9203573896682684	5.440257731312189e-18	5.240781614497409e-17	hts_vs_msm	risk_group	no
Lactobacillus_plantarum	Otu_216	2.0688625741933917	24.802271309941855	2.9207432462165293	1.0028640280355845e-17	9.349280777493029e-17	hts_vs_msm	risk_group	no
Lactococcus_garvieae	Otu_242	3.427215379901547	24.75724843233976	2.920477458540572	1.140333395497103e-17	1.0298635978083211e-16	hts_vs_msm	risk_group	no
Clostridium_paraputrificum	Otu_286	1.588300181814112	23.693732068202955	2.9209312194126538	2.6144399061635387e-16	2.2896155541856446e-15	hts_vs_msm	risk_group	no
Roseburia_sp_CAG_471	Otu_387	35481.705267024714	-3.959338124202212	0.7044394692722066	7.312959038940522e-12	6.216015183099443e-11	hts_vs_msm	risk_group	yes
Alistipes_putredinis	Otu_149	25478.205359435433	3.540079906898405	1.0595259942862005	5.79575067800929e-7	4.785634131270528e-6	hts_vs_msm	risk_group	yes
Alistipes_indistinctus	Otu_146	4735.846055332326	4.86445818139759	1.7992247519945328	1.8850564841317393e-5	1.5132814553168685e-4	hts_vs_msm	risk_group	yes
Clostridium_sp_CAG_632	Otu_298	3429.864795683916	-9.632578623177382	2.9507664988498346	5.105166325890386e-5	3.987548832925193e-4	hts_vs_msm	risk_group	yes
Lachnoclostridium_sp_An138	Otu_373	83.86294168832217	6.426975266682447	2.4199040186707292	6.277429400827119e-5	4.774150254839572e-4	hts_vs_msm	risk_group	yes
Prevotella_stercorea	Otu_143	113421.16508702203	-1.9779471822232988	0.700487384947905	1.4353358335789004e-4	0.0010636206561648776	hts_vs_msm	risk_group	yes
Alistipes_finegoldii	Otu_145	10373.869548603947	2.105230732133083	0.8998463393562307	3.1517594541581595e-4	0.00227714620562927	hts_vs_msm	risk_group	yes
Gordonibacter_pamelaeae	Otu_83	5472.995607044142	1.6238669351960278	0.6495411728048558	0.0011999750663651333	0.008458360833646915	hts_vs_msm	risk_group	yes
Collinsella_stercoris	Otu_76	5649.593043058367	-1.098526527015624	0.3706239173889337	0.001349436351563449	0.00928540727623421	hts_vs_msm	risk_group	yes
Roseburia_inulinivorans	Otu_383	146937.2715257625	-1.3148434060154313	0.48937637253365324	0.0019381105256277053	0.01286832782762116	hts_vs_msm	risk_group	yes
Catenibacterium_mitsuokai	Otu_434	524390.0268542843	-1.5158692694303386	0.6196182625901774	0.0019591917799838443	0.01286832782762116	hts_vs_msm	risk_group	yes
Dorea_longicatena	Otu_353	385399.6621061493	-1.062299304832963	0.37435059326600634	0.002118348899254755	0.01360450737521387	hts_vs_msm	risk_group	yes
Prevotella_sp_AM42_24	Otu_136	77980.17578379295	-1.5912703107171258	0.7025764519755866	0.002215335505666417	0.013918086111686837	hts_vs_msm	risk_group	yes
Firmicutes_bacterium_CAG_238	Otu_451	320.1295733052974	-3.5726416345662133	2.99977685860358	0.0025068565521602984	0.015414500927113323	hts_vs_msm	risk_group	yes
Prevotella_sp_CAG_520	Otu_140	164028.21309191876	-1.5388898864696172	0.7002784209762934	0.003026802386652332	0.018223872702969247	hts_vs_msm	risk_group	yes
Firmicutes_bacterium_CAG_110	Otu_448	10603.830028284465	-1.5722522568466981	0.7632142551954799	0.003438143174997676	0.020278028113761802	hts_vs_msm	risk_group	yes
Fusicatenibacter_saccharivorans	Otu_359	262137.3103624524	-0.9523746591028541	0.35154118721114086	0.00368807791984902	0.021317090376727337	hts_vs_msm	risk_group	no
Firmicutes_bacterium_CAG_170	Otu_450	12694.101406035898	-1.6068715139989518	0.8942120283060745	0.004575183338483586	0.025926038918073654	hts_vs_msm	risk_group	yes
Streptococcus_thermophilus	Otu_274	29587.225436179615	-1.3738656438075927	0.6159561540713782	0.004896839673244785	0.027215128183995053	hts_vs_msm	risk_group	yes
Clostridium_bolteae	Otu_363	8290.81753430416	1.4802571554747879	0.732066333855985	0.005039935963580335	0.027481914971221072	hts_vs_msm	risk_group	yes
Eggerthella_lenta	Otu_81	13946.158220386204	1.4383760747825807	0.6872186853520886	0.0051562603590087136	0.02759554155099108	hts_vs_msm	risk_group	yes
Rothia_mucilaginosa	Otu_62	1222.0678570874843	-1.5409900930482134	0.8619749455327012	0.005767575571992684	0.030305988005561557	hts_vs_msm	risk_group	yes
Parvimonas_sp_KA00067	Otu_497	38.57126591302932	-3.7037909244402027	3.9586282331699345	0.00686341887833806	0.03542014385428034	hts_vs_msm	risk_group	yes
Ruminococcus_torques	Otu_346	352789.7464049447	-1.066865416086618	0.4450184808899795	0.007159542588455324	0.036300136983571735	hts_vs_msm	risk_group	yes
Dorea_formicigenerans	Otu_352	145785.72049050557	-0.9281631039679294	0.3773537288478344	0.007687345401931738	0.03830418657169435	hts_vs_msm	risk_group	no
Actinomyces_turicensis	Otu_23	602.7957335982392	-1.7502965017469112	1.5351154516353802	0.00852064755412782	0.04173673123971085	hts_vs_msm	risk_group	yes
Ruminococcus_sp_CAG_563	Otu_431	43.14823462619767	-3.3033999898701487	3.7718186436967227	0.008675747186863605	0.04178818228339303	hts_vs_msm	risk_group	yes
Firmicutes_bacterium_CAG_83	Otu_457	26378.135609358487	-1.0809225875540525	0.47256821479290023	0.00913538264948314	0.04328074730656766	hts_vs_msm	risk_group	yes
Propionibacterium_freudenreichii	Otu_64	28.26711314117585	-2.889965304172691	3.543164886431017	0.011295518324338965	0.05223051370931077	hts_vs_msm	risk_group	no
Enterorhabdus_caecimuris	Otu_82	37.421174578520564	1.5266415131797126	1.2311704062247302	0.011566618952926952	0.05223051370931077	hts_vs_msm	risk_group	no
Mitsuokella_multacida	Otu_470	2184.2893231704857	-1.3565877127313828	0.779953151221848	0.011492579083737698	0.05223051370931077	hts_vs_msm	risk_group	no
Coprococcus_comes	Otu_350	189377.27266338578	-0.9072672490217911	0.3948468537500694	0.012071884402379234	0.05367345526596306	hts_vs_msm	risk_group	no
[Collinsella]_massiliensis	Otu_78	707.8688501935903	-1.008243389711427	0.45423066577304966	0.012349808147640631	0.05407719022224458	hts_vs_msm	risk_group	no
Prevotella_bivia	Otu_127	79.70482222052568	-2.2743103743105655	2.8833827673022556	0.014012633949635575	0.060442555394696736	hts_vs_msm	risk_group	no
Bacteroides_faecis	Otu_94	2608.97245427079	1.712897143277454	2.030063081668302	0.0167976069009917	0.07138982932921473	hts_vs_msm	risk_group	no
Bifidobacterium_dentium	Otu_35	669.3422360336815	1.6516219362333573	1.9224950205191935	0.017334394984984236	0.07260348044435426	hts_vs_msm	risk_group	no
Mitsuokella_jalaludinii	Otu_469	6138.868731232405	-1.2255481135485948	0.740101276232599	0.01971738473734099	0.08140463127273638	hts_vs_msm	risk_group	no
Phascolarctobacterium_succinatutens	Otu_465	141828.75752746675	-1.1289200543028934	0.6153036307063402	0.020660685769856114	0.08409772095054109	hts_vs_msm	risk_group	no
Faecalibacterium_prausnitzii	Otu_409	925134.0112553613	-0.745831207643693	0.34762180961025013	0.021772431048911894	0.08739211907132692	hts_vs_msm	risk_group	no
Holdemania_filiformis	Otu_444	270.2873030921617	1.380851988062168	1.4363903540776595	0.022282494872845223	0.08785000550836135	hts_vs_msm	risk_group	no
Cloacibacillus_evryensis	Otu_575	7.981034308331186	-2.003369856228424	2.903675401524547	0.022494465078265535	0.08785000550836135	hts_vs_msm	risk_group	no
Holdemanella_biformis	Otu_443	83784.1969128632	-1.0019768012838437	0.5198153670376414	0.02365243323894971	0.09114070941408622	hts_vs_msm	risk_group	no
Bacteroides_eggerthii	Otu_92	9778.220006649824	1.2376366286511957	1.097091397593969	0.027467911453642066	0.10445034750134943	hts_vs_msm	risk_group	no
Slackia_isoflavoniconvertens	Otu_85	43028.914065304	-0.9113905103536801	0.473737183542282	0.0283592677679637	0.10643932967456506	hts_vs_msm	risk_group	no
Barnesiella_intestinihominis	Otu_114	15109.370253170691	1.1708164499094083	0.8078913004012562	0.02874081676123572	0.10648841082047594	hts_vs_msm	risk_group	no
Butyricimonas_virosa	Otu_118	4606.0906063429165	-1.1022913862867487	0.7272466356142351	0.034218167019927026	0.12517785150327734	hts_vs_msm	risk_group	no
Olsenella_scatoligenes	Otu_72	1340.8656941243714	-1.0054304196113606	0.5942274902137513	0.03585592482394447	0.1295295284264994	hts_vs_msm	risk_group	no
Victivallis_vadensis	Otu_513	206.6371636843079	-1.4157240241797708	2.2209818735063744	0.03860821507071795	0.1377502982152776	hts_vs_msm	risk_group	no
Agathobaculum_butyriciproducens	Otu_403	55379.44430066355	-0.6660264471762599	0.34898833525856754	0.04119668603713528	0.1451931983503914	hts_vs_msm	risk_group	no
Turicimonas_muris	Otu_518	33.098328468680954	1.2812341561669909	1.950690329371984	0.04260849117629342	0.14835968614396144	hts_vs_msm	risk_group	no
Bacteroides_sp_CAG_530	Otu_107	17283.370526001723	-1.0155446807998527	0.6909418319807765	0.04696367159166072	0.15967648341164645	hts_vs_msm	risk_group	no
Desulfovibrionaceae_bacterium	Otu_522	11888.816937228292	-1.0240171270676603	0.7051950000910479	0.04660364631068817	0.15967648341164645	hts_vs_msm	risk_group	no
Fusobacterium_gonidiaformans	Otu_506	4.204257220177589	-1.310239551378802	2.2255887036161672	0.04894812619465414	0.16448847058436103	hts_vs_msm	risk_group	no
Bacteroides_uniformis	Otu_111	148015.80246909583	0.8030151521237553	0.4651523692224804	0.05040399448526014	0.16553130007091113	hts_vs_msm	risk_group	no
Prevotella_sp_CAG_279	Otu_139	55608.63536126997	-0.9394023938544025	0.596407385792595	0.05029835999018125	0.16553130007091113	hts_vs_msm	risk_group	no
Coprococcus_catus	Otu_349	51070.53139895622	-0.7788780924141481	0.44924360748851805	0.05154170159146743	0.16736575011161897	hts_vs_msm	risk_group	no
Collinsella_aerofaciens	Otu_74	761102.3299336669	-0.700324641335688	0.40048230146952496	0.0556105333142285	0.17857160142013376	hts_vs_msm	risk_group	no
Clostridium_spiroforme	Otu_438	860.0861933931777	1.0111034385318685	0.8836421508099315	0.05739290046851041	0.182269760828566	hts_vs_msm	risk_group	no
Bifidobacterium_catenulatum	Otu_34	5844.037759965486	-1.0004637659286677	1.108524520022147	0.05988427561871395	0.18609199627750894	hts_vs_msm	risk_group	no
Eubacterium_hallii	Otu_320	167538.98740778802	-0.6402603480711729	0.36560738074641796	0.059251555254242555	0.18609199627750894	hts_vs_msm	risk_group	no
Adlercreutzia_equolifaciens	Otu_79	3473.2641635800787	0.9855884909834752	0.8349676165453236	0.06251252670547122	0.19204610830852273	hts_vs_msm	risk_group	no
Bacteroides_ovatus	Otu_102	29267.2054188641	0.9018075497811419	0.6115755924617358	0.06343060162885698	0.19204610830852273	hts_vs_msm	risk_group	no
Streptococcus_cristatus	Otu_249	12.56144170574299	1.0884541165099644	1.8933075852668393	0.06535874384916966	0.19204610830852273	hts_vs_msm	risk_group	no
Eubacterium_eligens	Otu_319	93157.15773310611	-0.8063145116965634	0.5077695877828805	0.06458533449937238	0.19204610830852273	hts_vs_msm	risk_group	no
Sellimonas_intestinalis	Otu_388	2683.927110145812	0.9743341448361916	0.9709505352932668	0.06543607635320216	0.19204610830852273	hts_vs_msm	risk_group	no
Desulfovibrio_piger	Otu_524	26795.21684296573	-0.949767503747519	0.7191310043694339	0.06578742118527249	0.19204610830852273	hts_vs_msm	risk_group	no
Prevotella_sp_885	Otu_135	107927.36488187051	-0.9311159609307057	0.6834171885539424	0.06702331763212786	0.19369738795684954	hts_vs_msm	risk_group	no
Allisonella_histaminiformans	Otu_472	765.1745306404075	-0.8880649483596526	0.6451787334256373	0.07420934091669674	0.21234157945470652	hts_vs_msm	risk_group	no
Bacteroides_caccae	Otu_86	22405.358989249376	0.9244672983638542	0.7633258331366551	0.07648918836602805	0.2167193670370795	hts_vs_msm	risk_group	no
Alistipes_inops	Otu_147	2511.6143713711967	0.8964608512607198	1.165175089852811	0.08235992209722323	0.23108754840871373	hts_vs_msm	risk_group	no
Anaerococcus_vaginalis	Otu_494	30.317871284767914	-0.9692974879120988	1.8285870258162307	0.08479955653269636	0.23564492151874275	hts_vs_msm	risk_group	no
Bacteroides_massiliensis	Otu_100	2695.5588882068555	0.874348944548745	1.1190702025729216	0.08827190939382779	0.24295792204586886	hts_vs_msm	risk_group	no
Eubacterium_rectale	Otu_376	741627.2272426976	-0.6869357908115042	0.4569593638627637	0.0900534450888834	0.24552307198761605	hts_vs_msm	risk_group	no
Veillonella_rogosae	Otu_489	2.3573039593882714	-0.9317544263949613	1.7862526145763358	0.09123152853061364	0.2464103901434331	hts_vs_msm	risk_group	no
Ruminococcus_sp_CAG_330	Otu_428	3834.4376282040525	-0.8636256275531059	1.0478573330295728	0.09244472789992522	0.2473752441025777	hts_vs_msm	risk_group	no
Methanosphaera_stadtmanae	Otu_3	3773.17089260744	-0.8500876185035712	0.9894005229191092	0.09827075401464186	0.2605527331213899	hts_vs_msm	risk_group	no
Lactococcus_petauri	Otu_244	20.83656403626742	0.8786307297077504	1.7204759652985993	0.1013180536310848	0.2614367633873527	hts_vs_msm	risk_group	no
Eubacterium_sp_CAG_180	Otu_324	108989.35775714752	-0.8068789290665637	0.6271349726520042	0.10040166077458171	0.2614367633873527	hts_vs_msm	risk_group	no
Blautia_obeum	Otu_339	86430.00662663528	-0.5805781367402649	0.3845146636110561	0.10102644615983612	0.2614367633873527	hts_vs_msm	risk_group	no
Firmicutes_bacterium_CAG_791	Otu_456	36199.16333103747	-0.8369156037877801	0.7664559524996111	0.1072218364135041	0.2742222187920592	hts_vs_msm	risk_group	no
Sutterella_parvirubra	Otu_517	281.4960795887262	-0.828938383781857	0.8741633957079891	0.11026260726731879	0.2795253815811854	hts_vs_msm	risk_group	no
Oscillibacter_sp_57_20	Otu_393	26159.967933034317	-0.6649985901127564	0.4786771600638864	0.11256790429700073	0.28288803775507143	hts_vs_msm	risk_group	no
Solobacterium_moorei	Otu_446	3.8257999030106924	0.8040899010726361	1.5526203107180128	0.11509024213389168	0.28673344807495427	hts_vs_msm	risk_group	no
Clostridioides_difficile	Otu_395	9.05887682679448	0.8036815688397345	1.6317584983482847	0.11883523545259603	0.2932818528443931	hts_vs_msm	risk_group	no
Cloacibacillus_porcorum	Otu_576	36.02652553499249	0.7999820946490921	1.626147534617519	0.11974829977729545	0.2932818528443931	hts_vs_msm	risk_group	no
Megasphaera_elsdenii	Otu_479	18550.540186588296	-0.79971678060115	0.7351801354894041	0.12097048992137575	0.2937854755233411	hts_vs_msm	risk_group	no
Collinsella_intestinalis	Otu_75	366.14932867903923	0.7677584964025376	0.6678917305637128	0.12690055526367042	0.30309306174546075	hts_vs_msm	risk_group	no
Lawsonibacter_asaccharolyticus	Otu_312	4593.029057751139	-0.696997631452102	0.5444078630613594	0.12639422922705498	0.30309306174546075	hts_vs_msm	risk_group	no
Streptococcus_salivarius	Otu_264	36453.0478112421	-0.6489174643271252	0.49887106211421806	0.1323991498039448	0.31363405158475444	hts_vs_msm	risk_group	no
Anaerostipes_caccae	Otu_333	9.426180466642391	0.732188585633339	1.5478019616484235	0.13987454759301798	0.3286483272714	hts_vs_msm	risk_group	no
Coprobacter_fastidiosus	Otu_115	979.5285307720695	0.7351575399761484	0.955942024534991	0.14398712231523522	0.33558288991212076	hts_vs_msm	risk_group	no
Bacteroides_dorei	Otu_91	87518.34686820046	0.7352299181607429	0.6914263735200112	0.1477372355772693	0.3415684886546466	hts_vs_msm	risk_group	no
Lactobacillus_paragasseri	Otu_213	2302.518058876562	0.7099162060914536	1.010762990707697	0.15072086270665605	0.34570102636685396	hts_vs_msm	risk_group	no
Prevotella_sp_CAG_5226	Otu_141	57117.749649648125	-0.7285809036345843	0.7963589198022698	0.15851993915345475	0.3551338171732436	hts_vs_msm	risk_group	no
Clostridium_innocuum	Otu_437	9172.44928736213	0.6741199260916636	0.5916871914296533	0.15801901499688706	0.3551338171732436	hts_vs_msm	risk_group	no
Firmicutes_bacterium_CAG_95	Otu_459	2978.925192570095	-0.728468419747869	0.7739979617007696	0.15851213824560326	0.3551338171732436	hts_vs_msm	risk_group	no
Gemmiger_formicilis	Otu_413	35739.98895986356	-0.4496001316379663	0.35713501590243524	0.17677594446184297	0.3929865226882509	hts_vs_msm	risk_group	no
Eubacterium_ramulus	Otu_322	26463.703576307616	-0.5552993768056304	0.47263849573279515	0.18128836399763074	0.39994150530775024	hts_vs_msm	risk_group	no
Clostridium_aldenense	Otu_361	94.02464704974722	0.653274877825529	0.9689687529153144	0.18384515390502632	0.4004570152318209	hts_vs_msm	risk_group	no
Ruminococcus_callidus	Otu_424	1583.599137027497	-0.6749492124695406	0.8682956380562215	0.1842933668713916	0.4004570152318209	hts_vs_msm	risk_group	no
Actinomyces_viscosus	Otu_25	2.047451308154256	0.6093075735611524	1.411092576560777	0.19015729746178095	0.4012085724020271	hts_vs_msm	risk_group	no
Olsenella_uli	Otu_73	2.047616377694196	0.6093484368469669	1.4111361096134198	0.19013683067757778	0.4012085724020271	hts_vs_msm	risk_group	no
Lachnospira_pectinoschiza	Otu_378	58480.22201218944	-0.6481272927849475	0.6407576076525462	0.19019229902795057	0.4012085724020271	hts_vs_msm	risk_group	no
Anaeromassilibacillus_sp_An250	Otu_406	1397.2716265078682	0.6747204317136973	0.7318643793197432	0.18832776568248444	0.4012085724020271	hts_vs_msm	risk_group	no
Alistipes_onderdonkii	Otu_148	157.4812847946181	0.6197416073662615	1.0521659922134021	0.19271086951738933	0.40357566152554725	hts_vs_msm	risk_group	no
Granulicatella_elegans	Otu_178	1.0001761460446914	-0.5936300826209011	1.3957043792602306	0.19826645195327008	0.40927860438925046	hts_vs_msm	risk_group	no
Clostridium_asparagiforme	Otu_362	513.3139599219147	0.6190176318998083	1.0108228506312555	0.19796639677725633	0.40927860438925046	hts_vs_msm	risk_group	no
Enterococcus_faecium	Otu_184	3264.3314171417865	0.6394275831325587	0.8823809574646605	0.20430519460828897	0.4103421098877802	hts_vs_msm	risk_group	no
Lactobacillus_vaginalis	Otu_227	464.56675098451905	-0.586398300879333	1.1867435944843074	0.2020885065932319	0.4103421098877802	hts_vs_msm	risk_group	no
Blautia_hansenii	Otu_337	65.91358822370444	0.5819720243745341	1.3805865882213129	0.20446112049771745	0.4103421098877802	hts_vs_msm	risk_group	no
Blautia_sp_An249	Otu_341	1.9114311388264555	0.5871222673742937	1.387717646640099	0.20170654220127868	0.4103421098877802	hts_vs_msm	risk_group	no
Anaerostipes_hadrus	Otu_334	148503.6308486792	-0.40959471933268116	0.35562643866868426	0.21685014903209995	0.42478256961428545	hts_vs_msm	risk_group	no
Pseudoflavonifractor_capillosus	Otu_415	1.7467922647432579	0.5592394447854958	1.359129527449115	0.21753571039070674	0.42478256961428545	hts_vs_msm	risk_group	no
Ruminococcus_bromii	Otu_423	195248.9777900023	-0.5908819997482887	0.5911510321856528	0.2155660328176976	0.42478256961428545	hts_vs_msm	risk_group	no
Ruminococcus_lactaris	Otu_426	9967.682898587607	0.6219505289793448	0.8827690202663264	0.21563435076046086	0.42478256961428545	hts_vs_msm	risk_group	no
Massiliomicrobiota_timonensis	Otu_445	49.75238581444122	0.5560289392053627	1.0743448912634006	0.22920158371972396	0.4445587764765116	hts_vs_msm	risk_group	no
Clostridium_citroniae	Otu_364	1918.4969505142724	-0.6003489841576083	0.702674508042029	0.23751941617089575	0.4576207418225925	hts_vs_msm	risk_group	no
Actinomyces_sp_S6_Spd3	Otu_16	1.5364909246147231	0.5212993428267698	1.321812930980608	0.24167199180871296	0.4625377856471394	hts_vs_msm	risk_group	no
Asaccharobacter_celatus	Otu_80	4484.828194657468	0.5846286462045993	0.7622446743517043	0.2539542480493175	0.4828472216200839	hts_vs_msm	risk_group	no
Harryflintia_acetispora	Otu_414	125.60831240840464	0.5353828536176954	0.9787172061235254	0.2590530759419377	0.4893224767792157	hts_vs_msm	risk_group	no
Parvimonas_micra	Otu_496	9.32695750541656	0.49548265210541886	1.220514863519643	0.26076806885889	0.4893634538975273	hts_vs_msm	risk_group	no
Peptostreptococcus_anaerobius	Otu_398	49.68799032193057	-0.4905658903687572	1.1887011920983908	0.26576264099586716	0.49551873063100393	hts_vs_msm	risk_group	no
Actinomyces_sp_oral_taxon_414	Otu_20	13.191405149488078	0.47465123815687565	1.267031945334999	0.27599933277849903	0.5113064562370911	hts_vs_msm	risk_group	no
Romboutsia_ilealis	Otu_401	267.46134570077396	-0.5341031035255043	0.7143935203756056	0.2939764618457027	0.5394042898343692	hts_vs_msm	risk_group	no
Finegoldia_magna	Otu_495	22.226484886958364	-0.45175797922080574	1.257487510561644	0.2948992311205202	0.5394042898343692	hts_vs_msm	risk_group	no
Eubacterium_siraeum	Otu_419	66697.06167618389	-0.4884759499336256	0.588364590457418	0.3046229412785039	0.5519571655877353	hts_vs_msm	risk_group	no
Citrobacter_youngae	Otu_545	6.264611504615079	0.43954997629115616	1.2479366363332836	0.30558182177867704	0.5519571655877353	hts_vs_msm	risk_group	no
Leuconostoc_carnosum	Otu_231	1.1140268350944862	-0.4204598595009023	1.2336951117670727	0.32314357277238287	0.5777729101278527	hts_vs_msm	risk_group	no
Anaerotruncus_colihominis	Otu_407	1329.9697069080241	0.49647112943002714	0.6790510795343644	0.3238727039471008	0.5777729101278527	hts_vs_msm	risk_group	no
Eisenbergiella_massiliensis	Otu_355	276.03288828390623	0.43020942955761443	1.0874836481715264	0.32617468054611737	0.5783097096799259	hts_vs_msm	risk_group	no
Clostridium_sp_CAG_167	Otu_289	115.74688384225033	-0.41342758206087066	1.1934755919572768	0.33123764434841374	0.5837053610773877	hts_vs_msm	risk_group	no
Eubacteriaceae_bacterium_CHKCI005	Otu_315	1.653526790353445	0.3997410092302001	1.2169991488518965	0.3434987792524041	0.6016433163875441	hts_vs_msm	risk_group	no
Prevotella_copri	Otu_130	2089355.5085983463	-0.41224794254106806	0.5152388910200375	0.34947211334086487	0.6068844129281293	hts_vs_msm	risk_group	no
Parasutterella_excrementihominis	Otu_516	654.1214559221726	0.4486165651947488	0.9130413282609277	0.35069099293770795	0.6068844129281293	hts_vs_msm	risk_group	no
Actinomyces_johnsonii	Otu_7	20.61157107415681	0.3802008889868149	1.1672632117998134	0.36604098259791856	0.6128369181005114	hts_vs_msm	risk_group	no
Bacteroides_salyersiae	Otu_104	3320.348956676683	0.4463985182267529	0.8686668241636826	0.3649718380798453	0.6128369181005114	hts_vs_msm	risk_group	no
Parabacteroides_sp_CAG_409	Otu_158	705.6909008839838	-0.44202193834336884	0.8939359349157406	0.3626813142932897	0.6128369181005114	hts_vs_msm	risk_group	no
Eubacterium_ventriosum	Otu_330	6102.470396166592	-0.46622061507022666	0.7504132374649982	0.3605942574510289	0.6128369181005114	hts_vs_msm	risk_group	no
