Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Blautia_hansenii	Otu_337	84.34819675352307	-25.259562526801748	3.7871506121054357	1.1959299096267214e-11	1.7440644515389688e-10	bellvitge_vs_clinic	center	yes
Fusobacterium_mortiferum	Otu_507	255.02604854753608	-25.69366051820822	3.910546044647193	2.2775713522143623e-11	3.1885998931001074e-10	bellvitge_vs_clinic	center	yes
Cloacibacillus_porcorum	Otu_576	14.648597260479965	-25.60302452351401	3.9106551709452857	2.678295119764042e-11	3.6053972766054413e-10	bellvitge_vs_clinic	center	yes
Gardnerella_vaginalis	Otu_44	29.532168737915256	-25.11820636818179	3.910592174951597	6.268857601311522e-11	8.12629689058901e-10	bellvitge_vs_clinic	center	yes
Eubacterium_dolichum_CAG_375	Otu_318	23.931167284446325	-24.79787008336382	3.910612634272086	1.0909256273618727e-10	1.3636570342023408e-9	bellvitge_vs_clinic	center	yes
Absiella_dolichum	Otu_433	22.425824140714596	-24.64375699913318	3.910615664035743	1.420575283764493e-10	1.7144874114399053e-9	bellvitge_vs_clinic	center	yes
Paraprevotella_clara	Otu_125	10.269994368785781	-24.49511461263941	3.9107131457545106	1.8316185729995458e-10	2.1368883351661365e-9	bellvitge_vs_clinic	center	yes
Finegoldia_magna	Otu_495	17.68790116547161	-24.23330579667567	3.910646890628615	2.848545775300014e-10	3.2161000688871126e-9	bellvitge_vs_clinic	center	yes
Fusobacterium_ulcerans	Otu_510	12.243348957651158	-23.989585414592472	3.910693731510959	4.284097036367165e-10	4.6857311335265865e-9	bellvitge_vs_clinic	center	yes
Ruminococcaceae_bacterium_D5	Otu_421	35.70482425448029	-23.823731325210495	3.9106870885238956	5.640575684964937e-10	5.982428756780994e-9	bellvitge_vs_clinic	center	yes
Anaerotruncus_sp_CAG_528	Otu_408	24.404797781980843	-23.72307515478587	3.910714489880753	6.661476497271305e-10	6.857402276602814e-9	bellvitge_vs_clinic	center	yes
Actinomyces_sp_oral_taxon_414	Otu_20	30.095115108908008	-21.2294531615012	3.5227427076178093	9.787550882658836e-10	9.787550882658836e-9	bellvitge_vs_clinic	center	yes
Bacteroides_fragilis	Otu_97	22330.190439033755	-9.08735940119802	1.4998495021960463	1.2445934590362728e-9	1.2100214185074874e-8	bellvitge_vs_clinic	center	yes
Clostridium_sp_CAG_253	Otu_291	10.480749167686739	-23.243196961295872	3.910785102891444	1.45786466305709e-9	1.3790611677567068e-8	bellvitge_vs_clinic	center	yes
Lachnoclostridium_sp_An131	Otu_372	12.557035038619246	-23.16673854283593	3.910793789948673	1.6492437407199781e-9	1.519040287505243e-8	bellvitge_vs_clinic	center	yes
Enterococcus_gallinarum	Otu_185	28.380268402808287	-22.79696006374039	3.9108847012264105	2.9795189981865167e-9	2.6739273060648227e-8	bellvitge_vs_clinic	center	yes
Weissella_confusa	Otu_240	59.27395317310032	-22.714396895743697	3.9107958149785826	3.392598170732472e-9	2.968523399390913e-8	bellvitge_vs_clinic	center	yes
Lactobacillus_ultunensis	Otu_226	2.397471446362315	-22.554354955249618	3.9113118798488014	4.384174111186525e-9	3.7425876558909364e-8	bellvitge_vs_clinic	center	no
Streptococcus_cristatus	Otu_249	46.54543514857337	-20.87806099742597	3.729151788640656	1.2770176633143704e-8	1.0641813860953087e-7	bellvitge_vs_clinic	center	yes
Megasphaera_micronuciformis	Otu_481	1.7466050015027579	-21.842124634587567	3.9116566594691458	1.3205031890090408e-8	1.074828177100382e-7	bellvitge_vs_clinic	center	no
Fusobacterium_gonidiaformans	Otu_506	2.67058620224131	-20.146541310119257	3.913888104660588	1.5915334896453798e-7	1.265992548581552e-6	bellvitge_vs_clinic	center	no
Actinomyces_viscosus	Otu_25	2.081814395323439	-19.652539635255398	3.9160850484382443	3.1801494366689626e-7	2.4734495618536377e-6	bellvitge_vs_clinic	center	no
Veillonella_tobetsuensis	Otu_492	1.2436471082394638	-18.997236537650544	3.920391927076473	7.737267545251816e-7	5.887051393126382e-6	bellvitge_vs_clinic	center	no
Flavonifractor_sp_An10	Otu_411	3.048400513316697	-18.724334365283983	3.9232770046650254	1.1111168407662058e-6	8.27427434613132e-6	bellvitge_vs_clinic	center	no
Corynebacterium_durum	Otu_51	6.097992381378575	-18.531719897073383	3.9254352274733995	1.4267883219477807e-6	1.0403664847535902e-5	bellvitge_vs_clinic	center	no
Olsenella_uli	Otu_73	1.8607869252170528	-18.49252514598545	3.9262523476920603	1.5034376460113372e-6	1.073884032865241e-5	bellvitge_vs_clinic	center	no
Bacteroides_clarus	Otu_88	1519.8316803558569	-8.692532088961327	2.0392168275868525	1.0622728795038532e-5	7.435910156526973e-5	bellvitge_vs_clinic	center	yes
Leuconostoc_carnosum	Otu_231	1.6475298742668574	-15.827078652716772	4.078464147925021	3.5009857983016444e-5	2.4026373125599518e-4	bellvitge_vs_clinic	center	no
Lactobacillus_curvatus	Otu_198	4.575303016587329	-15.105149909020845	4.197453334822074	7.19597213768575e-5	4.843442784980793e-4	bellvitge_vs_clinic	center	no
Bifidobacterium_breve	Otu_33	9.577648344980775	15.004421684098311	4.218124531408877	7.915461560894678e-5	5.22719159681724e-4	bellvitge_vs_clinic	center	no
Bifidobacterium_bifidum	Otu_32	15287.98477348478	10.194564521562128	3.1173207922576007	1.2692994642374953e-4	8.226940971909693e-4	bellvitge_vs_clinic	center	yes
Bacteroides_massiliensis	Otu_100	3876.6676846761343	5.375616098224282	3.9770111013422365	0.0026288604092128028	0.016729111694990563	bellvitge_vs_clinic	center	yes
Eubacterium_limosum	Otu_321	123.4089285681003	-4.724957837547344	3.9933013731272142	0.003691103007817502	0.02306939379885939	bellvitge_vs_clinic	center	yes
Alistipes_putredinis	Otu_149	23929.748381364698	1.2481980221623732	1.6933417048288484	0.0051539334466341085	0.031646959760034	bellvitge_vs_clinic	center	yes
Lactobacillus_vaginalis	Otu_227	183.214519432404	-5.161418614771481	5.081915075531838	0.006937796501747137	0.0411686119233722	bellvitge_vs_clinic	center	yes
Christensenella_minuta	Otu_277	89.17806381960402	3.4116161797777877	3.7567805731745656	0.006939851724225599	0.0411686119233722	bellvitge_vs_clinic	center	yes
Streptococcus_mitis	Otu_259	541.4340428651772	-0.6847295901933148	1.3664239275739014	0.013041507878451649	0.07607546262430129	bellvitge_vs_clinic	center	no
Eubacterium_sp_An11	Otu_323	8.397867359444303	3.7774834750452104	5.155657654726493	0.017500725639764972	0.10041399957242196	bellvitge_vs_clinic	center	no
Actinomyces_naeslundii	Otu_9	175.99938479736733	-1.1237011677286692	2.207261993768263	0.021549298679101537	0.12164926673686352	bellvitge_vs_clinic	center	no
Collinsella_intestinalis	Otu_75	1258.1639752733784	-0.30961856650180775	0.897102565489913	0.0279910167047811	0.155505648359895	bellvitge_vs_clinic	center	no
Blautia_sp_CAG_257	Otu_342	3521.606119677297	-0.5259048117494309	1.4122544770634766	0.03646242942660513	0.1994039109267468	bellvitge_vs_clinic	center	no
Clostridium_innocuum	Otu_437	7526.593279078239	-0.17832043287173838	0.6283638086474131	0.037241138991722676	0.2005292099554298	bellvitge_vs_clinic	center	no
Bifidobacterium_longum	Otu_38	154462.57013204042	0.155853049727497	0.5705861218459262	0.038422143143694	0.20375378939837727	bellvitge_vs_clinic	center	no
Gemella_morbillorum	Otu_162	3.6338505155125156	2.001447254264126	3.948390709386162	0.04156301202417781	0.2171202120666005	bellvitge_vs_clinic	center	no
Acidaminococcus_fermentans	Otu_460	16598.157403965382	-0.8156749018768198	2.1081432474791852	0.05095393936955807	0.2622629232256665	bellvitge_vs_clinic	center	no
[Collinsella]_massiliensis	Otu_78	661.7864287010389	-0.06677751814885813	0.31450291449165396	0.053404606165473566	0.27046997072768747	bellvitge_vs_clinic	center	no
Parabacteroides_goldsteinii	Otu_154	2766.5729138613165	-0.6322222092234114	1.7651919626198285	0.05409399414553749	0.27046997072768747	bellvitge_vs_clinic	center	no
Bifidobacterium_pseudocatenulatum	Otu_39	22577.70577977017	0.33236130494234545	1.1118585783633526	0.05927497427543666	0.29220057741412436	bellvitge_vs_clinic	center	no
Bacteroides_cellulosilyticus	Otu_87	2189.3661439808334	-0.420004883546321	1.350340696372889	0.06466276659133434	0.31002696310913724	bellvitge_vs_clinic	center	no
Megasphaera_elsdenii	Otu_479	23309.20599167468	-0.18739036234625986	0.7338870670480183	0.06416803117459076	0.31002696310913724	bellvitge_vs_clinic	center	no
Bacteroides_finegoldii	Otu_96	5630.412014772343	0.3450505474486215	1.1833205330627945	0.06953070833741108	0.3244766389079184	bellvitge_vs_clinic	center	no
Ruminococcus_sp_CAG_330	Otu_428	3208.7265994116506	-0.5481298904661814	1.6704887763491532	0.068697715527394565	0.3244766389079184	bellvitge_vs_clinic	center	no
Barnesiella_intestinihominis	Otu_114	14248.35039360165	0.15783969893038044	0.6906997997799116	0.08865210776164578	0.4072483808673392	bellvitge_vs_clinic	center	no
Blautia_producta	Otu_340	228.82958065479056	-0.5704331402606767	1.8238615092897479	0.08959464379081462	0.4072483808673392	bellvitge_vs_clinic	center	no
Bacteroides_faecis	Otu_94	3228.8900953642915	0.5163367125096401	1.7018796004768566	0.09196941212097158	0.41268325951718016	bellvitge_vs_clinic	center	no
Bacteroides_plebeius	Otu_103	708.4790930761105	0.9431006056461516	2.6915305268504426	0.09363740163343662	0.4148492477430736	bellvitge_vs_clinic	center	no
Clostridioides_difficile	Otu_395	17.318081422314958	0.9594974945267083	2.738379065914217	0.09538181945477107	0.41729546011462343	bellvitge_vs_clinic	center	no
Clostridium_sp_CAG_632	Otu_298	2902.8508464692986	-0.8989273530751838	2.646655290200407	0.10203152240532562	0.4355004005105362	bellvitge_vs_clinic	center	no
Clostridium_clostridioforme	Otu_365	2343.1719281769483	-0.23302496722720958	0.9551386502245753	0.10144992933433346	0.4355004005105362	bellvitge_vs_clinic	center	no
Clostridium_sp_CAG_590	Otu_297	616.1976297232316	-0.8433507757633175	2.5603362226205557	0.10905637453945202	0.45987627817841215	bellvitge_vs_clinic	center	no
Clostridium_asparagiforme	Otu_362	275.83544251114995	0.38877246530237763	1.4349778229423926	0.11181397850735494	0.465891577113979	bellvitge_vs_clinic	center	no
Flavonifractor_plautii	Otu_410	35290.46541087201	-0.022522775495103314	0.14950872033063953	0.11839200411210536	0.4762896717153664	bellvitge_vs_clinic	center	no
Firmicutes_bacterium_CAG_83	Otu_457	29011.994149499416	-0.034741160594032976	0.2229992876236522	0.11807698469026807	0.4762896717153664	bellvitge_vs_clinic	center	no
Cloacibacillus_evryensis	Otu_575	7.413312304747377	-0.7878780302536923	2.4732419275667556	0.11742004486779327	0.4762896717153664	bellvitge_vs_clinic	center	no
Enorma_massiliensis	Otu_77	108.00466793614089	0.14925346129740277	0.7121702815119889	0.12361572679129994	0.4826279164668334	bellvitge_vs_clinic	center	no
Prevotella_bivia	Otu_127	42.398321425594865	-0.7368712953835453	2.387237222816348	0.12548325828137669	0.4826279164668334	bellvitge_vs_clinic	center	no
Prevotella_stercorea	Otu_143	107794.48513086833	0.055586210747745536	0.33241999654624055	0.12404779005623308	0.4826279164668334	bellvitge_vs_clinic	center	no
Parabacteroides_merdae	Otu_157	69664.15167696337	0.04638026032254575	0.2876688359977875	0.12443545835557811	0.4826279164668334	bellvitge_vs_clinic	center	no
Streptococcus_vestibularis	Otu_275	175.71345040450106	-0.3132432322294754	1.2642034497361394	0.13140508666511339	0.4999106557911922	bellvitge_vs_clinic	center	no
Bacteroides_sp_CAG_530	Otu_107	17148.223281540682	-0.070629324624546	0.40954565388987174	0.13506337738255975	0.5052729719975503	bellvitge_vs_clinic	center	no
Clostridium_symbiosum	Otu_370	1278.5371779126915	-0.15758613269827168	0.757871544555225	0.13570188390791352	0.5052729719975503	bellvitge_vs_clinic	center	no
Clostridium_sp_CAG_242	Otu_290	1264.9806277260147	-0.2839839318960754	1.1913946792426808	0.14016026550801233	0.5163799255558349	bellvitge_vs_clinic	center	no
Streptococcus_sanguinis	Otu_265	180.37239394502757	-0.09943209530894595	0.5451766643950321	0.14864933917400708	0.5419507157385675	bellvitge_vs_clinic	center	no
Faecalicoccus_pleomorphus	Otu_441	9.367535963869933	0.6109388756454778	2.1656715549288426	0.151752248924975	0.5475596610694974	bellvitge_vs_clinic	center	no
Streptococcus_oralis	Otu_261	671.8481068234382	-0.08736775186361068	0.4976162165644618	0.15364521410747675	0.5487329075267027	bellvitge_vs_clinic	center	no
Bacteroides_galacturonicus	Otu_98	569.0924921974154	-0.14610198983006414	0.7399402766438404	0.1569048933991109	0.5547142695928163	bellvitge_vs_clinic	center	no
Actinomyces_sp_HPA0247	Otu_14	76.28214103485091	-0.1794051712795834	0.8726782130287792	0.16340145049588164	0.5562559734439856	bellvitge_vs_clinic	center	no
Bacteroides_uniformis	Otu_111	148787.3475371733	0.0238505364745903	0.17647046788248977	0.16201603260766637	0.5562559734439856	bellvitge_vs_clinic	center	no
Victivallis_vadensis	Otu_513	246.30637351105813	-0.5031357215206764	1.9039575672884457	0.16383034732410973	0.5562559734439856	bellvitge_vs_clinic	center	no
Bilophila_wadsworthia	Otu_521	8125.1919279339045	-0.036283228572848276	0.25391621311946627	0.16528748925192716	0.5562559734439856	bellvitge_vs_clinic	center	no
Enterobacter_cloacae_complex	Otu_547	118.46833325730394	-0.5652347463118008	2.076402551187622	0.1627646424671804	0.5562559734439856	bellvitge_vs_clinic	center	no
Leuconostoc_mesenteroides	Otu_236	25.490623886820998	0.5455434570758732	2.0380544990115284	0.16836452140125444	0.5612150713375148	bellvitge_vs_clinic	center	no
Clostridium_sp_CAG_413	Otu_294	652.0785281160697	-0.5063055232609706	1.9597599674021677	0.1806573734274807	0.5854637101816504	bellvitge_vs_clinic	center	no
Eubacterium_eligens	Otu_319	95291.18651223845	0.026072077997210393	0.19737612878648308	0.17973562991757153	0.5854637101816504	bellvitge_vs_clinic	center	no
Erysipelatoclostridium_ramosum	Otu_439	5109.350694968384	-0.06328454468763332	0.40371371079381846	0.18045784205696647	0.5854637101816504	bellvitge_vs_clinic	center	no
Firmicutes_bacterium_CAG_170	Otu_450	11920.410507630384	-0.0689479648176848	0.4365944976807267	0.18924615487921626	0.6076711395204192	bellvitge_vs_clinic	center	no
Alistipes_shahii	Otu_150	8037.802893016554	0.02911141384711802	0.22245034585426599	0.1958284388656415	0.6103394274379942	bellvitge_vs_clinic	center	no
Gemella_haemolysans	Otu_161	5.087840362228691	-0.4754801505008075	1.8984669165359063	0.1923627658853465	0.6103394274379942	bellvitge_vs_clinic	center	no
Lactobacillus_gasseri	Otu_203	2977.107819675704	0.20389247467378926	1.0026456804104413	0.19434390908965166	0.6103394274379942	bellvitge_vs_clinic	center	no
Fusicatenibacter_saccharivorans	Otu_359	272937.7143048319	0.012661004714632699	0.0998576942974841	0.19705244371569527	0.6103394274379942	bellvitge_vs_clinic	center	no
Phascolarctobacterium_faecium	Otu_463	3913.2159371872253	-0.12370132612351888	0.6934688685449397	0.20192594872729966	0.6199480881978499	bellvitge_vs_clinic	center	no
Leuconostoc_garlicum	Otu_233	3.1159914256034917	-0.4320786938447886	1.806467131317884	0.21010728537524656	0.6316016414968673	bellvitge_vs_clinic	center	no
Lactococcus_petauri	Otu_244	10.725975387436266	-0.4293523552132058	1.80013812083004	0.21113540587180993	0.6316016414968673	bellvitge_vs_clinic	center	no
Streptococcus_mutans	Otu_260	545.0109574264937	-0.12184479260360843	0.6907769658179691	0.20799132138882176	0.6316016414968673	bellvitge_vs_clinic	center	no
Eubacteriaceae_bacterium_CHKCI005	Otu_315	3.634154370805095	-0.41108545914410777	1.7606425392835543	0.21982346401505248	0.6520187491971896	bellvitge_vs_clinic	center	no
Clostridium_sp_CAG_299	Otu_292	226.05992754020832	0.28166503880721255	1.346584112796237	0.2354095846733709	0.6906860434782892	bellvitge_vs_clinic	center	no
Eubacterium_ventriosum	Otu_330	6376.832224135606	0.057471434721048834	0.40298560049242305	0.2368066434782706	0.6906860434782892	bellvitge_vs_clinic	center	no
Lactobacillus_crispatus	Otu_197	795.6773319133367	-0.36046929246730713	1.6445152169418078	0.246120228299479	0.7060826221706364	bellvitge_vs_clinic	center	no
Ruthenibacterium_lactatiformans	Otu_432	27791.71414199848	-0.012631055822854618	0.11307032778709138	0.2444820369909298	0.7060826221706364	bellvitge_vs_clinic	center	no
Oscillibacter_sp_57_20	Otu_393	25618.386121633506	-0.015078758120570726	0.13652272267348822	0.25028065883485573	0.7064373434854799	bellvitge_vs_clinic	center	no
Veillonella_parvula	Otu_487	1759.9437403099328	-0.07534217649099847	0.5030175074718095	0.24879978362290425	0.7064373434854799	bellvitge_vs_clinic	center	no
Gordonibacter_pamelaeae	Otu_83	5521.633685814499	-0.025502695030137797	0.21746231429958213	0.25647692022988694	0.7124358895274637	bellvitge_vs_clinic	center	no
Pediococcus_pentosaceus	Otu_230	3.5187204379312162	0.3473519943290218	1.61665575419846	0.2556322148128141	0.7124358895274637	bellvitge_vs_clinic	center	no
Prevotella_sp_CAG_279	Otu_139	56683.05332320872	-0.024893719687363237	0.2154778942920543	0.2645041595319209	0.7232535612200962	bellvitge_vs_clinic	center	no
Clostridium_leptum	Otu_417	2885.868204206958	0.025085482982132035	0.21636207344541636	0.2628463479244312	0.7232535612200962	bellvitge_vs_clinic	center	no
Anaeromassilibacillus_sp_An250	Otu_406	1063.7169961526001	-0.042685798188107346	0.33197808746259866	0.26757651344301936	0.7247250296689033	bellvitge_vs_clinic	center	no
Ruminococcus_obeum_CAG_39	Otu_427	2.042449929320281	-0.32640993155194575	1.5661847802816757	0.26918358244844975	0.7247250296689033	bellvitge_vs_clinic	center	no
Bacteroides_caccae	Otu_86	25390.2068160909	0.0439920153928948	0.34388286717343436	0.2777439480596747	0.7388016398936215	bellvitge_vs_clinic	center	no
Lactobacillus_fermentum	Otu_202	380.58000549337726	-0.28477907467799307	1.4270324299011072	0.2786337613313087	0.7388016398936215	bellvitge_vs_clinic	center	no
Bifidobacterium_animalis	Otu_31	265.9714188442459	-0.23633928690704115	1.2813493481576348	0.30915625276981934	0.7597047797013424	bellvitge_vs_clinic	center	no
Rothia_dentocariosa	Otu_61	51.70725987769274	-0.11455677926246234	0.7299845086719846	0.29701879579006674	0.7597047797013424	bellvitge_vs_clinic	center	no
Granulicatella_elegans	Otu_178	1.7597273295988425	-0.29574236834227313	1.4916738772024702	0.29248271651901997	0.7597047797013424	bellvitge_vs_clinic	center	no
Streptococcus_salivarius	Otu_264	30866.279161715156	-0.01380755833352684	0.13673453469745947	0.2998749208071254	0.7597047797013424	bellvitge_vs_clinic	center	no
Streptococcus_sobrinus	Otu_267	23.70133734026316	0.27779869016736847	1.4453046508055547	0.30685711362270607	0.7597047797013424	bellvitge_vs_clinic	center	no
Eubacterium_sp_OM08_24	Otu_329	1.7741226884399335	-0.2974690696573916	1.4959293444798116	0.2910724000539559	0.7597047797013424	bellvitge_vs_clinic	center	no
Ruminococcus_torques	Otu_346	340430.28007749666	-0.011250151999654847	0.11374030371234434	0.306389070876494	0.7597047797013424	bellvitge_vs_clinic	center	no
Holdemania_filiformis	Otu_444	263.1781721571442	0.09455574651196479	0.6347310173120915	0.30231894766414014	0.7597047797013424	bellvitge_vs_clinic	center	no
Solobacterium_moorei	Otu_446	1.7795317932045074	0.28576724148575666	1.4659469930229794	0.300273169174884	0.7597047797013424	bellvitge_vs_clinic	center	no
Firmicutes_bacterium_CAG_110	Otu_448	9716.167961340012	-0.029615401587306092	0.2609212894291957	0.30641003024516034	0.7597047797013424	bellvitge_vs_clinic	center	no
Veillonella_rogosae	Otu_489	1.5796874517258728	-0.2750800222154255	1.4401900376904386	0.3103936671351199	0.7597047797013424	bellvitge_vs_clinic	center	no
Ruminococcus_gnavus	Otu_345	27402.23712647417	-0.028828097471112923	0.2573612417119285	0.31279211231886056	0.7602586063305637	bellvitge_vs_clinic	center	no
Prevotella_sp_CAG_1092	Otu_137	31157.26212290111	-0.025891542865681065	0.23735643906716677	0.3164523126912972	0.7604786008256487	bellvitge_vs_clinic	center	no
Anaerococcus_vaginalis	Otu_494	4.817336263051307	0.26685941946436814	1.418051367912894	0.31722821634441345	0.7604786008256487	bellvitge_vs_clinic	center	no
Oscillibacter_sp_CAG_241	Otu_394	53530.15125363827	-0.017201761625679286	0.17067947988412252	0.319986088457385	0.76187163918425	bellvitge_vs_clinic	center	no
Bifidobacterium_dentium	Otu_35	1014.0851241292434	-0.12763135771545953	0.8144029821198415	0.3222327915136679	0.7620370069579985	bellvitge_vs_clinic	center	no
Paraprevotella_xylaniphila	Otu_126	5677.740376550405	0.028497712014196607	0.26041307474139047	0.3305110385165713	0.7675526879144896	bellvitge_vs_clinic	center	no
Lactobacillus_oris	Otu_210	122.66180552054004	-0.2526301979377696	1.3813245681442243	0.3311441596431084	0.7675526879144896	bellvitge_vs_clinic	center	no
Firmicutes_bacterium_CAG_791	Otu_456	33548.832658945335	-0.03629094872118661	0.31435178100914535	0.3299020737917518	0.7675526879144896	bellvitge_vs_clinic	center	no
Bacteroides_thetaiotaomicron	Otu_110	30776.935266520028	0.02336650372731408	0.2267784137444002	0.34648714479060966	0.7862985872466675	bellvitge_vs_clinic	center	no
Alistipes_indistinctus	Otu_146	1719.430942920496	-0.06209111443422911	0.48294786800256767	0.34505787150415046	0.7862985872466675	bellvitge_vs_clinic	center	no
Pseudoflavonifractor_sp_An184	Otu_416	108.79059623347109	-0.10612710150723241	0.7269328434807879	0.346379811038841	0.7862985872466675	bellvitge_vs_clinic	center	no
Eubacterium_siraeum	Otu_419	66260.14490357877	0.017122293571338033	0.17654926521349654	0.348217945780667	0.7862985872466675	bellvitge_vs_clinic	center	no
Clostridium_lavalense	Otu_367	652.2092106401835	-0.04440116166256755	0.3780930103241618	0.35563414414376165	0.7978971182712601	bellvitge_vs_clinic	center	no
Parascardovia_denticolens	Otu_45	0.5716993540028881	0.2224399666795871	1.3036691850465036	0.36606032946090106	0.800756970695721	bellvitge_vs_clinic	center	no
Eubacterium_sp_CAG_38	Otu_327	8733.477190393744	0.02179461377758525	0.21909742984050257	0.36385597476422793	0.800756970695721	bellvitge_vs_clinic	center	no
Mitsuokella_jalaludinii	Otu_469	8854.17858545791	-0.025063811464762078	0.24463002274314144	0.3632716618222242	0.800756970695721	bellvitge_vs_clinic	center	no
Dialister_invisus	Otu_474	186.11317796656425	0.1475236242390022	0.9535907694477022	0.3658169784623199	0.800756970695721	bellvitge_vs_clinic	center	no
Coprococcus_eutactus	Otu_351	61224.42004153734	0.05821314937765269	0.47480908857995663	0.3740967859238332	0.8132538824431157	bellvitge_vs_clinic	center	no
Roseburia_intestinalis	Otu_382	87995.46083326318	-0.011052191545615401	0.1260645683867638	0.37685395398203636	0.8141906413192143	bellvitge_vs_clinic	center	no
Eubacterium_hallii	Otu_320	166706.01234584488	0.0067845392216300164	0.07590558557710514	0.38280848824886626	0.8169693346774586	bellvitge_vs_clinic	center	no
Clostridium_citroniae	Otu_364	1198.418707377112	-0.02391008300619634	0.24093930004789543	0.38160761309469654	0.8169693346774586	bellvitge_vs_clinic	center	no
Asaccharobacter_celatus	Otu_80	4361.670036519377	0.029110100586043557	0.2853469317385796	0.3943809087125265	0.8314942697552645	bellvitge_vs_clinic	center	no
Odoribacter_splanchnicus	Otu_120	22477.271518954985	0.009839771207442513	0.1170363875498107	0.39674155156894053	0.8314942697552645	bellvitge_vs_clinic	center	no
Blautia_sp_An249	Otu_341	1.8533475123644556	-0.20061997830479947	1.246424648082409	0.3956398960163056	0.8314942697552645	bellvitge_vs_clinic	center	no
Methanobrevibacter_smithii	Otu_1	72817.28558320548	-0.014623854524473654	0.1697337102801509	0.4165933816768987	0.8472574803588558	bellvitge_vs_clinic	center	no
