Species	otu	baseMean	log2FoldChange	lfcSE	pvalue	padj	comparison	variable	significant
Bacteroides_faecis	Otu_94	1252.6365480673762	-27.326176667748435	6.315417294910023	5.564578765395419e-6	2.8306770241359307e-5	dw_50_vs_up_50	CD4diff_48	yes
Bifidobacterium_dentium	Otu_35	169.65652180962337	-27.23886093848841	6.419079264198512	8.027936204123265e-6	4.025436582353237e-5	dw_50_vs_up_50	CD4diff_48	yes
Massiliomicrobiota_timonensis	Otu_445	60.789925987259174	-26.413593070018287	6.230780228595878	8.680103463753607e-6	4.2911497405317126e-5	dw_50_vs_up_50	CD4diff_48	yes
Actinomyces_sp_oral_taxon_181	Otu_19	10.809696223251267	-24.671493335779452	5.8162709121379015	9.657212308983983e-6	4.707891000629692e-5	dw_50_vs_up_50	CD4diff_48	yes
Lactobacillus_rhamnosus	Otu_219	355.6411259924516	-27.154015317688735	6.518566870946442	1.1205980694955169e-5	5.388081128670225e-5	dw_50_vs_up_50	CD4diff_48	yes
Propionibacterium_acidifaciens	Otu_63	31.106116639446387	-25.558716539812085	6.361679332209839	2.2869440635370704e-5	1.0847531977047455e-4	dw_50_vs_up_50	CD4diff_48	yes
Brachyspira_pilosicoli	Otu_572	405.0504103608417	-26.919834921532818	6.787538641154206	2.5416938489953728e-5	1.1895127213298343e-4	dw_50_vs_up_50	CD4diff_48	yes
Olsenella_scatoligenes	Otu_72	1291.4294927349388	-8.669259616350995	2.197482003567118	3.31281755891497e-5	1.5299986357620451e-4	dw_50_vs_up_50	CD4diff_48	yes
Blautia_coccoides	Otu_336	74.81855361364063	-26.400962502564923	6.776837949133785	3.4533660781391426e-5	1.535769026805329e-4	dw_50_vs_up_50	CD4diff_48	yes
Blautia_hydrogenotrophica	Otu_338	81.26983462322998	-26.49072146943995	6.803279469208875	3.456574162895185e-5	1.535769026805329e-4	dw_50_vs_up_50	CD4diff_48	yes
Firmicutes_bacterium_CAG_238	Otu_451	105.2822153907308	-26.71262539831041	6.8621592268749705	3.415376601571125e-5	1.535769026805329e-4	dw_50_vs_up_50	CD4diff_48	yes
Roseburia_sp_CAG_309	Otu_386	41.34744922108552	-25.722693694498734	6.706703092569107	4.534794227792909e-5	1.989640967444139e-4	dw_50_vs_up_50	CD4diff_48	yes
Lactobacillus_oris	Otu_210	344.4515518440826	-26.71184516639437	7.020450333852296	4.7297921813744475e-5	2.0245817751980865e-4	dw_50_vs_up_50	CD4diff_48	yes
Lachnoclostridium_sp_An138	Otu_373	30.923449300627855	-25.40909481558366	6.632306940233585	4.7045529129571946e-5	2.0245817751980865e-4	dw_50_vs_up_50	CD4diff_48	yes
Lactobacillus_crispatus	Otu_197	485.61957099465303	-26.67077369134942	7.065852909522106	5.2926472294548734e-5	2.238215876552603e-4	dw_50_vs_up_50	CD4diff_48	yes
Coprobacillus_cateniformis	Otu_435	114.13495739102227	-26.59260465157633	7.151760923096061	6.500529629746038e-5	2.7162927381438806e-4	dw_50_vs_up_50	CD4diff_48	yes
Klebsiella_quasipneumoniae	Otu_555	222.23570910267796	-26.50475402113089	7.247545050983885	8.088878869794643e-5	3.3402311568210823e-4	dw_50_vs_up_50	CD4diff_48	yes
Weissella_cibaria	Otu_239	226.32808844870954	-26.49833245419425	7.254515542260801	8.215145079071397e-5	3.352925491574489e-4	dw_50_vs_up_50	CD4diff_48	yes
Veillonella_sp_T11011_6	Otu_491	43.402025304399594	-25.3839230943129	7.0387426799151855	1.037389788648584e-4	4.185331216271873e-4	dw_50_vs_up_50	CD4diff_48	yes
Prevotella_sp_CAG_873	Otu_142	134.72058993523493	-26.161281775127875	7.614665330752813	1.7048413987363762e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Lactobacillus_mucosae	Otu_209	125.39808675102107	-26.161281183600316	7.614665953143768	1.704843362593048e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Weissella_confusa	Otu_240	249.25376482164577	-26.16128543221892	7.6146614828495585	1.7048292573203355e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_sp_CAG_242	Otu_290	121.91852163250059	-26.161280939492876	7.614666209987683	1.7048441730240895e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_sp_CAG_590	Otu_297	403.0639858874713	-26.161287073901295	7.614659755510438	1.7048238070109187e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_sp_CAG_632	Otu_298	276.3456924481019	-26.1612858538565	7.614661039212564	1.7048278575019352e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Bacteroides_pectinophilus	Otu_308	395.2964857222302	-26.16128702164516	7.6146598104931105	1.7048239804986877e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Butyrivibrio_crossotus	Otu_347	2042.9726599399835	-26.1612892096143	7.614657508363631	1.7048167165607e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Butyrivibrio_sp_CAG_318	Otu_348	2338.488461367302	-26.161289275957056	7.614657438559341	1.7048164963067155e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Ruminococcus_sp_CAG_488	Otu_430	1342.2128275987516	-26.199498073519308	7.574384723420492	1.581197600720527e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Firmicutes_bacterium_CAG_424	Otu_452	606.4072031470996	-26.161287966083776	7.6146588167771405	1.7048208450114652e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Phascolarctobacterium_sp_CAG_266	Otu_464	226.54767991571654	-26.161285001138253	7.614661936422347	1.7048306884901663e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Megamonas_funiformis	Otu_466	709.4533863344321	-26.161288222916063	7.614658546544277	1.704819992342276e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Dialister_sp_CAG_357	Otu_477	201.5557047072657	-26.161284414290567	7.6146625538894215	1.7048326368013445e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Anaerococcus_vaginalis	Otu_494	30.500044378711067	-26.161254588585166	7.614693935738873	1.704931658990153e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Enterobacter_cloacae_complex	Otu_547	151.4605251643489	-26.16128265456223	7.614664405433252	1.7048384790392416e-4	5.810009828209162e-4	dw_50_vs_up_50	CD4diff_48	yes
Streptococcus_pasteurianus	Otu_263	120.21369171477275	-26.141196343502976	7.615719666146204	1.7237748473456754e-4	5.817740109791655e-4	dw_50_vs_up_50	CD4diff_48	yes
Blautia_hansenii	Otu_337	101.45707094656512	-26.017863591214876	7.622318191818688	1.8443038517442786e-4	6.107081622285299e-4	dw_50_vs_up_50	CD4diff_48	yes
Fusobacterium_mortiferum	Otu_507	104.08041668122483	-26.034319550137866	7.621424846499144	1.8277882797862558e-4	6.107081622285299e-4	dw_50_vs_up_50	CD4diff_48	yes
Bacteroides_coprocola	Otu_89	96.71477940100368	-25.808347447140026	7.634041088735213	2.0668276253722504e-4	6.590950618719491e-4	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_sp_CAG_413	Otu_294	84.94055638399024	-25.79276890432398	7.634940586247567	2.08431771703095e-4	6.590950618719491e-4	dw_50_vs_up_50	CD4diff_48	yes
Anaerostipes_hadrus	Otu_334	133042.46031464502	-3.9219105804421694	1.3889335573928656	2.033068460418565e-4	6.590950618719491e-4	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_asparagiforme	Otu_362	70.22874823251793	-25.344661222374874	7.478041745736832	2.077622015634217e-4	6.590950618719491e-4	dw_50_vs_up_50	CD4diff_48	yes
Peptostreptococcus_anaerobius	Otu_398	43.41746894370003	-25.162691254430044	7.41559827754333	2.0769357939232853e-4	6.590950618719491e-4	dw_50_vs_up_50	CD4diff_48	yes
Turicimonas_muris	Otu_518	35.5881670551068	-24.874345472080844	7.371235123308108	2.2384964380078255e-4	7.015287944113811e-4	dw_50_vs_up_50	CD4diff_48	yes
Eubacterium_sp_CAG_274	Otu_326	73.75787108478566	-25.603790637891574	7.646130226097309	2.3074374694848616e-4	7.167350015833509e-4	dw_50_vs_up_50	CD4diff_48	yes
Faecalitalea_cylindroides	Otu_442	68.79397034329837	-25.515596741949608	7.651541105371479	2.4188178874167375e-4	7.447412969151534e-4	dw_50_vs_up_50	CD4diff_48	yes
Lachnoclostridium_sp_An131	Otu_372	16.699441811037396	-24.168348738570593	7.2156831174723575	2.51885181422238e-4	7.687973798191786e-4	dw_50_vs_up_50	CD4diff_48	yes
Enterococcus_avium	Otu_180	62.928370820070135	-25.404720769970393	7.6585163779676435	2.5657601001938344e-4	7.763636165241689e-4	dw_50_vs_up_50	CD4diff_48	yes
Roseburia_sp_CAG_182	Otu_384	61.706847572424806	-25.377495774554333	7.660258728686044	2.6030567846772515e-4	7.809170354031755e-4	dw_50_vs_up_50	CD4diff_48	yes
Eubacterium_callanderi	Otu_316	59.517859923506414	-25.309493539038954	7.6646619073802915	2.698370153045205e-4	8.026507828125992e-4	dw_50_vs_up_50	CD4diff_48	yes
Prevotella_bivia	Otu_127	55.75374750885668	-25.17635182682446	7.673496589136609	2.894181579458404e-4	8.530023868205765e-4	dw_50_vs_up_50	CD4diff_48	yes
Eubacterium_coprostanoligenes	Otu_317	64.91241594101582	-25.16185565521643	7.674472715185587	2.9162474763096634e-4	8.530023868205765e-4	dw_50_vs_up_50	CD4diff_48	yes
Ruminococcus_sp_CAG_403	Otu_429	48.597050841200264	-25.067992251837804	7.680899378538419	3.062929616561014e-4	8.885027234817486e-4	dw_50_vs_up_50	CD4diff_48	yes
Ruminococcaceae_bacterium_D16	Otu_420	52.433375058885076	-25.045461048237083	7.682460234936327	3.0991039271708237e-4	8.916274413417699e-4	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_perfringens	Otu_287	44.16550090108944	-24.94622550068084	7.689444570728423	3.2630997378523696e-4	9.311772422651883e-4	dw_50_vs_up_50	CD4diff_48	yes
Firmicutes_bacterium_CAG_534	Otu_453	43.37072998417753	-24.91576335023953	7.691620047760193	3.3149827518489625e-4	9.383539886282144e-4	dw_50_vs_up_50	CD4diff_48	yes
Pediococcus_pentosaceus	Otu_230	42.04696536154616	-24.63064093904798	7.7127187427811075	3.83775668054873e-4	0.0010776420758980834	dw_50_vs_up_50	CD4diff_48	yes
Anaerotignum_lactatifermentans	Otu_335	32.43307495929334	-24.53733762718865	7.719922848432534	4.024252031071337e-4	0.0011210416372270152	dw_50_vs_up_50	CD4diff_48	yes
Anaerotruncus_sp_CAG_528	Otu_408	31.840072802797092	-24.517713621173723	7.72145543833234	4.0644886458982417e-4	0.0011233350509529786	dw_50_vs_up_50	CD4diff_48	yes
Fusobacterium_ulcerans	Otu_510	33.912831292571745	-24.466616861530113	7.725472117436499	4.1709305613487415e-4	0.0011437473648698501	dw_50_vs_up_50	CD4diff_48	yes
Eisenbergiella_massiliensis	Otu_355	53.561692950075496	-24.424380647024666	7.728814520599424	4.260737024607314e-4	0.0011593168183233855	dw_50_vs_up_50	CD4diff_48	yes
Actinomyces_johnsonii	Otu_7	28.647239199687707	-24.3770912795156	7.732624488207281	4.363491056468689e-4	0.0011781425852465462	dw_50_vs_up_50	CD4diff_48	yes
Eubacterium_dolichum_CAG_375	Otu_318	22.607054906214103	-24.06587885751263	7.758516184210031	5.0959657361082e-4	0.001365407613262579	dw_50_vs_up_50	CD4diff_48	yes
Harryflintia_acetispora	Otu_414	21.68475663272005	-24.00975855332472	7.761530821002033	5.228952432125772e-4	0.001390425987633444	dw_50_vs_up_50	CD4diff_48	yes
Absiella_dolichum	Otu_433	20.96875413801713	-23.965708210809122	7.76719350087011	5.35393146158298e-4	0.0014129548443726511	dw_50_vs_up_50	CD4diff_48	yes
Bifidobacterium_breve	Otu_33	22.240178145854152	-23.950097327698693	7.768557023567029	5.395137589098319e-4	0.0014132039505772463	dw_50_vs_up_50	CD4diff_48	yes
Ruminococcus_sp_CAG_563	Otu_431	20.232602228479884	-23.918533159781905	7.771337870720176	5.479379231927804e-4	0.0014246386003012293	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_sp_CAG_299	Otu_292	19.835359133670696	-23.89077304894738	7.773793782300631	5.55440847339552e-4	0.0014291324156834137	dw_50_vs_up_50	CD4diff_48	yes
Tyzzerella_nexilis	Otu_391	14.627776213148605	-23.60902958708568	7.671215014592716	5.578095183721586e-4	0.0014291324156834137	dw_50_vs_up_50	CD4diff_48	yes
Paraprevotella_clara	Otu_125	18.84010580643589	-23.820441844655843	7.780073194419017	5.748582636623846e-4	0.0014542816571756622	dw_50_vs_up_50	CD4diff_48	yes
Parvimonas_micra	Otu_496	11.99221718314977	-23.404726527041625	7.6243219791179335	5.759121092519004e-4	0.0014542816571756622	dw_50_vs_up_50	CD4diff_48	yes
Bacteroides_faecis_CAG_32	Otu_95	20.04053926090919	-23.684917916790287	7.792393238009457	6.139664186165251e-4	0.0015162332713230006	dw_50_vs_up_50	CD4diff_48	yes
Clostridium_sp_CAG_510	Otu_295	37.868917665612784	-23.69574738137486	7.7913698573881485	6.107399728971592e-4	0.0015162332713230006	dw_50_vs_up_50	CD4diff_48	yes
Finegoldia_magna	Otu_495	18.898000136374108	-23.67230693904183	7.793558890734884	6.177246660945558e-4	0.0015162332713230006	dw_50_vs_up_50	CD4diff_48	yes
Cloacibacillus_porcorum	Otu_576	17.15432155152537	-23.69496028344756	7.791479529798393	6.109959583588338e-4	0.0015162332713230006	dw_50_vs_up_50	CD4diff_48	yes
Haemophilus_sp_HMSC71H05	Otu_566	16.07992385265104	-23.607861377295357	7.799549013824261	6.372439442732512e-4	0.0015532821141660497	dw_50_vs_up_50	CD4diff_48	yes
Leuconostoc_mesenteroides	Otu_236	15.47041005595019	-23.557097351923847	7.804309311922555	6.529958793739509e-4	0.0015807003700707364	dw_50_vs_up_50	CD4diff_48	yes
Faecalicoccus_pleomorphus	Otu_441	13.21486291588429	-23.341405670057796	7.825000579622152	7.238070924438602e-4	0.0017401115715602394	dw_50_vs_up_50	CD4diff_48	yes
Lachnoclostridium_sp_An118	Otu_371	12.371936640010867	-23.218857572570695	7.837086136893413	7.669657333925695e-4	0.0018313263429985845	dw_50_vs_up_50	CD4diff_48	yes
Clostridioides_difficile	Otu_395	11.493470809773221	-23.15892349535379	7.843087190645055	7.888840607679869e-4	0.001870934495470023	dw_50_vs_up_50	CD4diff_48	yes
Coprobacter_secundus	Otu_116	10.357744242979237	-23.00697631898421	7.858544060123887	8.46914826598809e-4	0.0019950812358133017	dw_50_vs_up_50	CD4diff_48	yes
Streptococcus_cristatus	Otu_249	12.10124516751991	-22.790548458989335	7.881133891112702	9.359498686292815e-4	0.0021901226925925186	dw_50_vs_up_50	CD4diff_48	yes
Lactonifactor_longoviformis	Otu_303	9.760076238916698	-22.74535417302111	7.8859664047089755	9.555583963230742e-4	0.002221198656353636	dw_50_vs_up_50	CD4diff_48	no
Flavonifractor_sp_An10	Otu_411	7.81281976939505	-22.630033938965894	7.898402071241109	0.0010071869352020978	0.002325806672736423	dw_50_vs_up_50	CD4diff_48	no
Butyricicoccus_pullicaecorum	Otu_278	6.423967410323748	-22.36164588584169	7.92803367703788	0.001136733692911222	0.0026078008249139795	dw_50_vs_up_50	CD4diff_48	no
Streptococcus_sp_F0442	Otu_269	4.304973520319124	-21.806320971103005	7.992357443249762	0.0014509097954322208	0.0033069437545240874	dw_50_vs_up_50	CD4diff_48	no
